Date,Year,Month,Month_Name,Week,Day_Of_Week,Day_Name,Is_Weekend,Special_Event,Is_Special_Event,Is_OSU_Football,Is_Holiday,Group_Rooms_On_Books,Group_Events_Inhouse,Transient_Rooms_Available,Transient_Demand_Unconstrained,Transient_Rooms_Sold,Transient_Rooms_Turned_Away,Transient_ADR,Transient_Occ_Of_Available,Transient_Revenue,Transient_Yield_Pct,Total_Rooms_Sold,Rooms_to_Capacity,Total_Occupancy_Pct,Transient_RevPAR,Displacement_Cost_Per_Room,Total_Displacement_Cost,Displacement_Pressure,Demand_Tier,Demand_Tier_3,Rate_Strategy,Market_Occ_Pct,Market_ADR,ADR_Index,Market_RevPAR,Transient_Pace_7d,Transient_Pace_14d,Transient_Pace_30d,Pace_Index,Pace_vs_Prior_Year,Pace_Status
2024-07-24,2024,7,Jul,30,2,Wednesday,0,,0,0,0,38,1,182,168,168,0,172.85,92.3,29038.8,92.3,206,14,93.6,131.99,172.85,6568.3,Low,High,Peak,Rack,90.5,152.34,1.135,137.87,65.7,77.5,96.6,0.68,0.889,Behind
2024-07-25,2024,7,Jul,30,3,Thursday,0,,0,0,0,38,1,182,163,163,0,166.89,89.6,27203.07,89.6,201,19,91.4,123.65,166.89,6341.82,Low,High,Peak,Rack,87.4,147.44,1.132,128.86,66.6,78.1,96.4,0.691,1.065,On Track
2024-07-26,2024,7,Jul,30,4,Friday,0,,0,0,0,0,0,220,135,135,0,146.32,61.4,19753.2,61.4,135,85,61.4,89.79,146.32,0.0,Low,Moderate,Shoulder,Standard,58.2,139.45,1.049,81.16,68.6,78.0,94.0,0.73,1.08,On Track
2024-07-27,2024,7,Jul,30,5,Saturday,1,,0,0,0,0,0,220,112,112,0,156.37,50.9,17513.44,50.9,112,108,50.9,79.61,156.37,0.0,Low,Low,Low,Promotional,47.5,142.55,1.097,67.71,83.1,78.6,94.8,0.877,1.0,On Track
2024-07-28,2024,7,Jul,30,6,Sunday,1,,0,0,0,50,1,170,86,86,0,144.64,50.6,12439.04,50.6,136,84,61.8,56.54,144.64,7232.0,Low,Low,Low,Promotional,58.6,134.03,1.079,78.54,95.4,82.4,93.5,1.02,1.162,Ahead
2024-07-29,2024,7,Jul,31,0,Monday,0,,0,0,0,128,3,92,164,92,72,153.58,100.0,14129.36,100.0,220,0,100.0,64.22,153.58,19658.24,High,High,Peak,Rack,96.0,146.61,1.048,140.75,108.6,85.4,95.1,1.142,0.953,On Track
2024-07-30,2024,7,Jul,31,1,Tuesday,0,,0,0,0,100,2,120,163,120,43,185.2,100.0,22224.0,100.0,220,0,100.0,101.02,185.2,18520.0,High,High,Peak,Rack,92.1,178.96,1.035,164.82,125.1,88.1,97.2,1.287,0.827,Behind
2024-07-31,2024,7,Jul,31,2,Wednesday,0,,0,0,0,157,5,63,164,63,101,173.84,100.0,10951.92,100.0,220,0,100.0,49.78,173.84,27292.88,High,High,Peak,Rack,95.8,160.89,1.08,154.13,110.1,87.9,99.0,1.112,0.792,Behind
2024-08-01,2024,8,Aug,31,3,Thursday,0,,0,0,0,209,4,11,150,11,139,181.91,100.0,2001.01,100.0,220,0,100.0,9.1,181.91,38019.19,High,Moderate,Shoulder,Standard,93.0,168.19,1.082,156.42,88.4,77.5,97.1,0.91,0.872,Behind
2024-08-02,2024,8,Aug,31,4,Friday,0,,0,0,0,184,3,36,137,36,101,169.33,100.0,6095.88,100.0,220,0,100.0,27.71,169.33,31156.72,High,Moderate,Shoulder,Standard,96.9,149.35,1.134,144.72,74.3,71.4,92.1,0.807,1.007,On Track
2024-08-03,2024,8,Aug,31,5,Saturday,1,,0,0,0,108,2,112,134,112,22,186.87,100.0,20929.44,100.0,220,0,100.0,95.13,186.87,20181.96,Medium,Moderate,Shoulder,Standard,93.0,166.51,1.122,154.85,74.3,78.7,93.2,0.797,1.117,Ahead
2024-08-04,2024,8,Aug,31,6,Sunday,1,,0,0,0,90,2,130,89,89,0,153.77,68.5,13685.53,68.5,179,41,81.4,62.21,153.77,13839.3,Low,Low,Low,Promotional,75.1,136.19,1.129,102.28,74.7,85.1,92.4,0.808,0.989,On Track
2024-08-05,2024,8,Aug,32,0,Monday,0,,0,0,0,102,2,118,149,118,31,165.72,100.0,19554.96,100.0,220,0,100.0,88.89,165.72,16903.44,High,Moderate,Shoulder,Standard,93.5,159.51,1.039,149.14,78.4,93.5,92.0,0.852,0.909,On Track
2024-08-06,2024,8,Aug,32,1,Tuesday,0,,0,0,0,155,4,65,206,65,141,185.45,100.0,12054.25,100.0,220,0,100.0,54.79,185.45,28744.75,High,Peak,Peak,Rack,95.3,179.62,1.032,171.18,70.6,97.9,91.8,0.769,1.01,On Track
2024-08-07,2024,8,Aug,32,2,Wednesday,0,,0,0,0,220,4,0,165,0,165,182.94,0.0,0.0,,220,0,100.0,0.0,182.94,40246.8,Sold Out,High,Peak,Rack,95.7,165.63,1.105,158.51,61.6,85.9,87.3,0.706,0.948,On Track
2024-08-08,2024,8,Aug,32,3,Thursday,0,,0,0,0,176,2,44,170,44,126,175.12,100.0,7705.28,100.0,220,0,100.0,35.02,175.12,30821.12,High,High,Peak,Rack,93.2,164.26,1.066,153.09,66.3,77.4,83.4,0.795,1.083,On Track
2024-08-09,2024,8,Aug,32,4,Friday,0,,0,0,0,220,4,0,131,0,131,168.93,0.0,0.0,,220,0,100.0,0.0,168.93,37164.6,Sold Out,Moderate,Shoulder,Standard,96.2,162.91,1.037,156.72,61.1,67.7,77.7,0.786,1.11,Ahead
2024-08-10,2024,8,Aug,32,5,Saturday,1,,0,0,0,58,1,162,115,115,0,167.02,71.0,19207.3,71.0,173,47,78.6,87.31,167.02,9687.16,Low,Moderate,Shoulder,Standard,72.4,149.26,1.119,108.06,61.6,67.9,76.4,0.806,0.95,On Track
2024-08-11,2024,8,Aug,32,6,Sunday,1,,0,0,0,35,1,185,85,85,0,151.03,45.9,12837.55,45.9,120,100,54.5,58.35,151.03,5286.05,Low,Low,Low,Promotional,50.6,145.82,1.036,73.78,61.0,67.9,74.7,0.817,1.09,On Track
2024-08-12,2024,8,Aug,33,0,Monday,0,,0,0,0,35,1,185,171,171,0,169.48,92.4,28981.08,92.4,206,14,93.6,131.73,169.48,5931.8,Low,High,Peak,Rack,88.5,151.01,1.122,133.64,68.6,73.5,76.9,0.892,1.132,Ahead
2024-08-13,2024,8,Aug,33,1,Tuesday,0,,0,0,0,41,1,179,195,179,16,180.15,100.0,32246.85,100.0,220,0,100.0,146.58,180.15,7386.15,Medium,Peak,Peak,Rack,96.3,173.9,1.036,167.47,84.9,77.7,81.8,1.038,1.01,On Track
2024-08-14,2024,8,Aug,33,2,Wednesday,0,,0,0,0,41,1,179,185,179,6,176.5,100.0,31593.5,100.0,220,0,100.0,143.61,176.5,7236.5,Low,High,Peak,Rack,92.4,164.39,1.074,151.9,110.4,86.0,86.1,1.282,1.039,On Track
2024-08-15,2024,8,Aug,33,3,Thursday,0,,0,0,0,38,1,182,157,157,0,171.94,86.3,26994.58,86.3,195,25,88.6,122.7,171.94,6533.72,Low,Moderate,Shoulder,Standard,84.1,151.89,1.132,127.74,126.6,96.4,88.6,1.429,0.924,On Track
2024-08-16,2024,8,Aug,33,4,Friday,0,,0,0,0,92,2,128,139,128,11,169.46,100.0,21690.88,100.0,220,0,100.0,98.59,169.46,15590.32,Medium,Moderate,Shoulder,Standard,96.7,160.57,1.055,155.27,144.9,103.0,90.7,1.598,1.139,Ahead
2024-08-17,2024,8,Aug,33,5,Saturday,1,,0,0,0,121,2,99,112,99,13,173.96,100.0,17222.04,100.0,220,0,100.0,78.28,173.96,21049.16,Medium,Low,Low,Promotional,95.5,155.44,1.119,148.45,142.6,102.1,88.7,1.608,0.991,On Track
2024-08-18,2024,8,Aug,33,6,Sunday,1,,0,0,0,67,1,153,79,79,0,153.85,51.6,12154.15,51.6,146,74,66.4,55.25,153.85,10307.95,Low,Low,Low,Promotional,64.1,138.3,1.112,88.65,141.7,101.4,87.3,1.623,0.888,Behind
2024-08-19,2024,8,Aug,34,0,Monday,0,,0,0,0,56,2,164,153,153,0,177.9,93.3,27218.7,93.3,209,11,95.0,123.72,177.9,9962.4,Low,Moderate,Shoulder,Standard,91.6,170.95,1.041,156.59,139.1,103.9,92.1,1.51,0.981,On Track
2024-08-20,2024,8,Aug,34,1,Tuesday,0,,0,0,0,37,1,183,196,183,13,187.16,100.0,34250.28,100.0,220,0,100.0,155.68,187.16,6924.92,Medium,Peak,Peak,Rack,95.0,180.27,1.038,171.26,139.7,112.3,98.2,1.423,1.16,Ahead
2024-08-21,2024,8,Aug,34,2,Wednesday,0,,0,0,0,0,0,220,177,177,0,166.28,80.5,29431.56,80.5,177,43,80.5,133.78,166.28,0.0,Low,High,Peak,Rack,77.0,151.98,1.094,117.02,139.4,124.9,104.1,1.339,0.927,On Track
2024-08-22,2024,8,Aug,34,3,Thursday,0,,0,0,0,115,3,105,177,105,72,183.67,100.0,19285.35,100.0,220,0,100.0,87.66,183.67,21122.05,High,High,Peak,Rack,94.3,169.75,1.082,160.07,132.0,129.3,107.5,1.228,0.962,On Track
2024-08-23,2024,8,Aug,34,4,Friday,0,,0,0,0,78,3,142,125,125,0,167.55,88.0,20943.75,88.0,203,17,92.3,95.2,167.55,13068.9,Low,Moderate,Shoulder,Standard,86.1,161.97,1.034,139.46,131.6,138.2,106.0,1.242,1.096,On Track
2024-08-24,2024,8,Aug,34,5,Saturday,1,,0,0,0,57,2,163,129,129,0,176.83,79.1,22811.07,79.1,186,34,84.5,103.69,176.83,10079.31,Low,Moderate,Shoulder,Standard,79.3,157.18,1.125,124.64,135.9,139.2,104.9,1.296,1.066,On Track
2024-08-25,2024,8,Aug,34,6,Sunday,1,,0,0,0,103,3,117,78,78,0,150.04,66.7,11703.12,66.7,181,39,82.3,53.2,150.04,15454.12,Low,Low,Low,Promotional,78.7,140.0,1.072,110.18,135.7,138.7,103.0,1.317,1.0,On Track
2024-08-26,2024,8,Aug,35,0,Monday,0,,0,0,0,183,4,37,147,37,110,165.32,100.0,6116.84,100.0,220,0,100.0,27.8,165.32,30253.56,High,Moderate,Shoulder,Standard,95.2,148.42,1.114,141.3,119.1,129.1,100.5,1.185,0.826,Behind
2024-08-27,2024,8,Aug,35,1,Tuesday,0,,0,0,0,220,8,0,184,0,184,179.29,0.0,0.0,,220,0,100.0,0.0,179.29,39443.8,Sold Out,High,Peak,Rack,94.3,158.97,1.128,149.91,93.0,116.4,97.6,0.953,0.984,On Track
2024-08-28,2024,8,Aug,35,2,Wednesday,0,,0,0,0,132,2,88,182,88,94,186.44,100.0,16406.72,100.0,220,0,100.0,74.58,186.44,24610.08,High,High,Peak,Rack,93.2,168.66,1.105,157.19,80.3,109.9,97.5,0.824,1.0,On Track
2024-08-29,2024,8,Aug,35,3,Thursday,0,,0,0,0,132,2,88,165,88,77,182.81,100.0,16087.28,100.0,220,0,100.0,73.12,182.81,24130.92,High,High,Peak,Rack,96.0,173.2,1.055,166.27,77.9,104.9,96.4,0.808,1.038,On Track
2024-08-30,2024,8,Aug,35,4,Friday,0,,0,0,0,49,1,171,141,141,0,166.98,82.5,23544.18,82.5,190,30,86.4,107.02,166.98,8182.02,Low,Moderate,Shoulder,Standard,81.0,147.71,1.13,119.65,80.1,105.9,99.0,0.809,1.076,On Track
2024-08-31,2024,8,Aug,35,5,Saturday,1,OSU Football,1,1,0,101,3,119,218,119,99,219.1,100.0,26072.9,100.0,220,0,100.0,118.51,219.1,22129.1,High,Peak,Peak,Premium_Event,94.3,196.58,1.115,185.37,78.7,107.3,102.6,0.767,1.0,On Track
2024-09-01,2024,9,Sep,35,6,Sunday,1,OSU Football,1,1,0,123,2,97,218,97,121,214.27,100.0,20784.19,100.0,220,0,100.0,94.47,214.27,26355.21,High,Peak,Peak,Premium_Event,94.4,189.76,1.129,179.13,81.4,108.6,104.7,0.777,1.0,On Track
2024-09-02,2024,9,Sep,36,0,Monday,0,,0,0,0,191,3,29,190,29,161,178.79,100.0,5184.91,100.0,220,0,100.0,23.57,178.79,34148.89,High,High,Peak,Rack,96.5,164.4,1.088,158.65,80.3,99.7,101.9,0.788,0.99,On Track
2024-09-03,2024,9,Sep,36,1,Tuesday,0,,0,0,0,165,4,55,207,55,152,185.87,100.0,10222.85,100.0,220,0,100.0,46.47,185.87,30668.55,High,Peak,Peak,Rack,94.7,177.66,1.046,168.24,88.1,90.6,100.8,0.874,0.967,On Track
2024-09-04,2024,9,Sep,36,2,Wednesday,0,,0,0,0,155,5,65,210,65,145,188.75,100.0,12268.75,100.0,220,0,100.0,55.77,188.75,29256.25,High,Peak,Peak,Rack,96.0,172.68,1.093,165.77,84.9,82.6,99.0,0.858,0.963,On Track
2024-09-05,2024,9,Sep,36,3,Thursday,0,,0,0,0,32,1,188,200,188,12,185.29,100.0,34834.52,100.0,220,0,100.0,158.34,185.29,5929.28,Medium,Peak,Peak,Rack,95.0,173.23,1.07,164.57,99.1,88.5,103.1,0.961,0.985,On Track
2024-09-06,2024,9,Sep,36,4,Friday,0,,0,0,0,0,0,220,129,129,0,166.35,58.6,21459.15,58.6,129,91,58.6,97.54,166.35,0.0,Low,Moderate,Shoulder,Standard,56.1,161.04,1.033,90.34,97.4,88.8,107.4,0.907,0.854,Behind
2024-09-07,2024,9,Sep,36,5,Saturday,1,,0,0,0,129,2,91,129,91,38,192.59,100.0,17525.69,100.0,220,0,100.0,79.66,192.59,24844.11,High,Moderate,Shoulder,Standard,93.4,170.58,1.129,159.32,93.4,86.1,109.0,0.857,0.97,On Track
2024-09-08,2024,9,Sep,36,6,Sunday,1,,0,0,0,156,2,64,90,64,26,170.93,100.0,10939.52,100.0,220,0,100.0,49.73,170.93,26665.08,Medium,Low,Low,Promotional,94.2,160.24,1.067,150.95,88.7,85.1,111.1,0.798,0.909,On Track
2024-09-09,2024,9,Sep,37,0,Monday,0,,0,0,0,30,1,190,170,170,0,162.79,89.5,27674.3,89.5,200,20,90.9,125.79,162.79,4883.7,Low,High,Peak,Rack,84.3,150.92,1.079,127.23,108.9,94.6,112.9,0.965,0.914,On Track
2024-09-10,2024,9,Sep,37,1,Tuesday,0,,0,0,0,141,3,79,200,79,121,186.46,100.0,14730.34,100.0,220,0,100.0,66.96,186.46,26290.86,High,Peak,Peak,Rack,95.1,175.12,1.065,166.54,112.3,100.2,112.7,0.996,0.952,On Track
2024-09-11,2024,9,Sep,37,2,Wednesday,0,,0,0,0,104,2,116,187,116,71,183.39,100.0,21273.24,100.0,220,0,100.0,96.7,183.39,19072.56,High,High,Peak,Rack,95.4,175.23,1.047,167.17,119.6,102.2,110.9,1.078,0.858,Behind
2024-09-12,2024,9,Sep,37,3,Thursday,0,,0,0,0,64,2,156,201,156,45,192.57,100.0,30040.92,100.0,220,0,100.0,136.55,192.57,12324.48,High,Peak,Peak,Rack,93.6,178.82,1.077,167.38,115.0,107.1,110.1,1.045,1.11,Ahead
2024-09-13,2024,9,Sep,37,4,Friday,0,,0,0,0,33,1,187,133,133,0,159.01,71.1,21148.33,71.1,166,54,75.5,96.13,159.01,5247.33,Low,Moderate,Shoulder,Standard,70.4,144.03,1.104,101.4,115.6,106.5,108.6,1.064,0.911,On Track
2024-09-14,2024,9,Sep,37,5,Saturday,1,OSU Football,1,1,0,98,3,122,218,122,96,225.0,100.0,27450.0,100.0,220,0,100.0,124.77,225.0,22050.0,High,Peak,Peak,Premium_Event,96.5,204.75,1.099,197.58,120.0,106.7,107.4,1.117,1.0,On Track
2024-09-15,2024,9,Sep,37,6,Sunday,1,OSU Football,1,1,0,37,1,183,218,183,35,215.33,100.0,39405.39,100.0,220,0,100.0,179.12,215.33,7967.21,High,Peak,Peak,Premium_Event,92.3,202.45,1.064,186.86,137.0,112.9,109.3,1.253,1.0,On Track
2024-09-16,2024,9,Sep,38,0,Monday,0,,0,0,0,131,4,89,198,89,109,179.88,100.0,16009.32,100.0,220,0,100.0,72.77,179.88,23564.28,High,Peak,Peak,Rack,93.7,167.17,1.076,156.64,125.4,117.1,108.9,1.152,1.193,Ahead
2024-09-17,2024,9,Sep,38,1,Tuesday,0,,0,0,0,179,5,41,218,41,177,190.24,100.0,7799.84,100.0,220,0,100.0,35.45,190.24,34052.96,High,Peak,Peak,Rack,93.0,168.05,1.132,156.29,120.0,116.1,107.7,1.114,1.0,On Track
2024-09-18,2024,9,Sep,38,2,Wednesday,0,,0,0,0,189,5,31,189,31,158,192.07,100.0,5954.17,100.0,220,0,100.0,27.06,192.07,36301.23,High,High,Peak,Rack,92.7,171.92,1.117,159.37,107.9,113.7,103.6,1.042,0.896,Behind
2024-09-19,2024,9,Sep,38,3,Thursday,0,,0,0,0,0,0,220,201,201,0,183.75,91.4,36933.75,91.4,201,19,91.4,167.88,183.75,0.0,Low,Peak,Peak,Rack,87.7,175.14,1.049,153.6,114.3,114.6,104.2,1.097,1.081,On Track
2024-09-20,2024,9,Sep,38,4,Friday,0,,0,0,0,0,0,220,132,132,0,172.02,60.0,22706.64,60.0,132,88,60.0,103.21,172.02,0.0,Low,Moderate,Shoulder,Standard,55.5,163.84,1.05,90.93,114.1,114.9,102.7,1.111,0.841,Behind
2024-09-21,2024,9,Sep,38,5,Saturday,1,,0,0,0,82,2,138,124,124,0,180.33,89.9,22360.92,89.9,206,14,93.6,101.64,180.33,14787.06,Low,Moderate,Shoulder,Standard,87.4,163.5,1.103,142.9,114.4,117.2,103.3,1.107,0.569,Behind
2024-09-22,2024,9,Sep,38,6,Sunday,1,,0,0,0,0,0,220,82,82,0,163.66,37.3,13420.12,37.3,82,138,37.3,61.0,163.66,0.0,Low,Low,Low,Promotional,35.5,150.62,1.087,53.47,100.0,118.5,101.9,0.981,0.376,Behind
2024-09-23,2024,9,Sep,39,0,Monday,0,,0,0,0,40,2,180,201,180,21,181.16,100.0,32608.8,100.0,220,0,100.0,148.22,181.16,7246.4,Medium,Peak,Peak,Rack,94.5,161.63,1.121,152.74,113.0,119.2,103.6,1.091,1.241,Ahead
2024-09-24,2024,9,Sep,39,1,Tuesday,0,,0,0,0,220,5,0,218,0,218,181.45,0.0,0.0,,220,0,100.0,0.0,181.45,39919.0,Sold Out,Peak,Peak,Rack,95.9,159.8,1.135,153.25,107.1,113.6,101.0,1.06,1.0,On Track
2024-09-25,2024,9,Sep,39,2,Wednesday,0,,0,0,0,213,4,7,218,7,211,191.31,100.0,1339.17,100.0,220,0,100.0,6.09,191.31,40749.03,High,Peak,Peak,Rack,93.6,183.23,1.044,171.5,103.7,105.8,100.0,1.037,1.0,On Track
2024-09-26,2024,9,Sep,39,3,Thursday,0,,0,0,0,119,3,101,199,101,98,198.41,100.0,20039.41,100.0,220,0,100.0,91.09,198.41,23610.79,High,Peak,Peak,Rack,96.8,185.44,1.07,179.51,89.4,101.9,103.4,0.865,1.112,Ahead
2024-09-27,2024,9,Sep,39,4,Friday,0,,0,0,0,106,2,114,151,114,37,180.52,100.0,20579.28,100.0,220,0,100.0,93.54,180.52,19135.12,High,Moderate,Shoulder,Standard,95.2,168.06,1.074,159.99,86.9,100.5,104.2,0.834,1.049,On Track
2024-09-28,2024,9,Sep,39,5,Saturday,1,OSU Football,1,1,0,0,0,220,218,218,0,225.0,99.1,49050.0,99.1,218,2,99.1,222.95,225.0,0.0,Low,Peak,Peak,Premium_Event,91.8,213.4,1.054,195.9,100.3,107.4,108.6,0.924,1.591,Ahead
2024-09-29,2024,9,Sep,39,6,Sunday,1,OSU Football,1,1,0,88,2,132,218,132,86,214.85,100.0,28360.2,100.0,220,0,100.0,128.91,214.85,18906.8,High,Peak,Peak,Premium_Event,95.7,204.93,1.048,196.12,107.4,103.7,108.3,0.992,2.422,Ahead
2024-09-30,2024,9,Sep,40,0,Monday,0,,0,0,0,205,4,15,196,15,181,169.05,100.0,2535.75,100.0,220,0,100.0,11.53,169.05,34655.25,High,Peak,Peak,Rack,92.6,149.92,1.128,138.83,83.9,98.4,104.8,0.801,0.925,On Track
2024-10-01,2024,10,Oct,40,1,Tuesday,0,,0,0,0,192,3,28,218,28,190,195.28,100.0,5467.84,100.0,220,0,100.0,24.85,195.28,37493.76,High,Peak,Peak,Rack,95.7,184.2,1.06,176.28,87.9,97.5,102.5,0.858,1.0,On Track
2024-10-02,2024,10,Oct,40,2,Wednesday,0,,0,0,0,220,5,0,218,0,218,191.07,0.0,0.0,,220,0,100.0,0.0,191.07,42035.4,Sold Out,Peak,Peak,Rack,97.0,184.05,1.038,178.53,86.9,95.3,101.5,0.856,1.0,On Track
2024-10-03,2024,10,Oct,40,3,Thursday,0,,0,0,0,220,4,0,203,0,203,192.38,0.0,0.0,,220,0,100.0,0.0,192.38,42323.6,Sold Out,Peak,Peak,Rack,93.3,184.82,1.041,172.44,72.4,80.9,99.7,0.726,1.052,On Track
2024-10-04,2024,10,Oct,40,4,Friday,0,,0,0,0,41,1,179,153,153,0,175.85,85.5,26905.05,85.5,194,26,88.2,122.3,175.85,7209.85,Low,Moderate,Shoulder,Standard,82.8,159.46,1.103,132.03,78.0,82.4,102.6,0.76,1.109,Ahead
2024-10-05,2024,10,Oct,40,5,Saturday,1,OSU Football,1,1,0,7,1,213,218,213,5,225.0,100.0,47925.0,100.0,220,0,100.0,217.84,225.0,1575.0,Low,Peak,Peak,Premium_Event,95.2,210.08,1.071,200.0,77.3,88.8,103.5,0.747,1.0,On Track
2024-10-06,2024,10,Oct,40,6,Sunday,1,OSU Football,1,1,0,44,1,176,218,176,42,217.29,100.0,38243.04,100.0,220,0,100.0,173.83,217.29,9560.76,High,Peak,Peak,Premium_Event,93.7,198.87,1.093,186.34,83.6,95.5,105.0,0.796,1.0,On Track
2024-10-07,2024,10,Oct,41,0,Monday,0,,0,0,0,0,0,220,188,188,0,180.0,85.5,33840.0,85.5,188,32,85.5,153.82,180.0,0.0,Low,High,Peak,Rack,80.5,171.01,1.053,137.66,108.3,96.1,108.3,1.0,0.891,Behind
2024-10-08,2024,10,Oct,41,1,Tuesday,0,,0,0,0,0,0,220,218,218,0,188.42,99.1,41075.56,99.1,218,2,99.1,186.71,188.42,0.0,Low,Peak,Peak,Rack,94.5,171.91,1.096,162.45,135.4,111.6,113.4,1.194,1.09,On Track
2024-10-09,2024,10,Oct,41,2,Wednesday,0,,0,0,0,26,1,194,206,194,12,194.13,100.0,37661.22,100.0,220,0,100.0,171.19,194.13,5047.38,Medium,Peak,Peak,Rack,96.5,182.79,1.062,176.39,163.1,125.0,114.2,1.428,0.945,On Track
2024-10-10,2024,10,Oct,41,3,Thursday,0,,0,0,0,150,4,70,183,70,113,190.0,100.0,13300.0,100.0,220,0,100.0,60.45,190.0,28500.0,High,High,Peak,Rack,94.9,180.8,1.051,171.58,173.1,122.8,113.9,1.52,0.876,Behind
2024-10-11,2024,10,Oct,41,4,Friday,0,,0,0,0,124,3,96,164,96,68,186.46,100.0,17900.16,100.0,220,0,100.0,81.36,186.46,23121.04,High,High,Peak,Rack,92.4,176.69,1.055,163.26,165.0,121.5,113.2,1.458,0.994,On Track
2024-10-12,2024,10,Oct,41,5,Saturday,1,,0,0,0,98,2,122,164,122,42,193.97,100.0,23664.34,100.0,220,0,100.0,107.57,193.97,19009.06,High,High,Peak,Rack,92.7,185.71,1.044,172.15,152.0,114.6,112.1,1.356,1.108,Ahead
2024-10-13,2024,10,Oct,41,6,Sunday,1,,0,0,0,76,2,144,92,92,0,167.63,63.9,15421.96,63.9,168,52,76.4,70.1,167.63,12739.88,Low,Low,Low,Promotional,72.2,157.02,1.068,113.37,140.0,111.8,110.7,1.265,0.422,Behind
2024-10-14,2024,10,Oct,42,0,Monday,0,,0,0,0,158,3,62,194,62,132,182.67,100.0,11325.54,100.0,220,0,100.0,51.48,182.67,28861.86,High,Peak,Peak,Rack,93.5,166.9,1.094,156.05,122.0,115.1,108.7,1.122,0.937,On Track
2024-10-15,2024,10,Oct,42,1,Tuesday,0,,0,0,0,181,3,39,202,39,163,191.72,100.0,7477.08,100.0,220,0,100.0,33.99,191.72,34701.32,High,Peak,Peak,Rack,93.1,181.59,1.056,169.06,96.4,115.9,103.9,0.928,0.967,On Track
2024-10-16,2024,10,Oct,42,2,Wednesday,0,,0,0,0,181,3,39,206,39,167,200.53,100.0,7820.67,100.0,220,0,100.0,35.55,200.53,36295.93,High,Peak,Peak,Rack,95.4,194.4,1.032,185.46,74.3,118.7,102.3,0.726,1.02,On Track
2024-10-17,2024,10,Oct,42,3,Thursday,0,,0,0,0,126,3,94,218,94,124,186.91,100.0,17569.54,100.0,220,0,100.0,79.86,186.91,23550.66,High,Peak,Peak,Rack,93.3,177.86,1.051,165.94,77.7,125.4,104.0,0.747,1.014,On Track
2024-10-18,2024,10,Oct,42,4,Friday,0,,0,0,0,0,0,220,151,151,0,175.74,68.6,26536.74,68.6,151,69,68.6,120.62,175.74,0.0,Low,Moderate,Shoulder,Standard,65.3,166.63,1.055,108.81,85.6,125.3,108.0,0.793,1.049,On Track
2024-10-19,2024,10,Oct,42,5,Saturday,1,,0,0,0,119,2,101,143,101,42,194.71,100.0,19665.71,100.0,220,0,100.0,89.39,194.71,23170.49,High,Moderate,Shoulder,Standard,93.2,180.61,1.078,168.33,82.6,117.3,104.7,0.789,0.656,Behind
2024-10-20,2024,10,Oct,42,6,Sunday,1,Columbus Marathon,1,0,0,136,3,84,218,84,134,211.12,100.0,17734.08,100.0,220,0,100.0,80.61,211.12,28712.32,High,Peak,Peak,Rack,92.0,189.54,1.114,174.38,81.4,110.7,103.1,0.79,1.0,On Track
2024-10-21,2024,10,Oct,43,0,Monday,0,,0,0,0,167,4,53,213,53,160,172.62,100.0,9148.86,100.0,220,0,100.0,41.59,172.62,28827.54,High,Peak,Peak,Rack,95.6,166.19,1.039,158.88,80.1,101.1,100.7,0.795,1.06,On Track
2024-10-22,2024,10,Oct,43,1,Tuesday,0,,0,0,0,91,2,129,204,129,75,189.81,100.0,24485.49,100.0,220,0,100.0,111.3,189.81,17272.71,High,Peak,Peak,Rack,94.4,171.77,1.105,162.15,93.0,94.7,102.3,0.909,0.953,On Track
2024-10-23,2024,10,Oct,43,2,Wednesday,0,,0,0,0,186,4,34,208,34,174,198.68,100.0,6755.12,100.0,220,0,100.0,30.71,198.68,36954.48,High,Peak,Peak,Rack,95.9,180.72,1.099,173.31,92.3,83.3,97.4,0.948,0.954,On Track
2024-10-24,2024,10,Oct,43,3,Thursday,0,,0,0,0,115,3,105,214,105,109,187.62,100.0,19700.1,100.0,220,0,100.0,89.55,187.62,21576.3,High,Peak,Peak,Rack,92.6,181.78,1.032,168.33,93.9,85.8,100.9,0.931,1.169,Ahead
2024-10-25,2024,10,Oct,43,4,Friday,0,,0,0,0,136,3,84,167,84,83,180.82,100.0,15188.88,100.0,220,0,100.0,69.04,180.82,24591.52,High,High,Peak,Rack,96.3,164.92,1.096,158.82,84.3,84.9,103.5,0.814,0.994,On Track
2024-10-26,2024,10,Oct,43,5,Saturday,1,OSU Football,1,1,0,118,2,102,218,102,116,225.0,100.0,22950.0,100.0,220,0,100.0,104.32,225.0,26550.0,High,Peak,Peak,Premium_Event,92.5,213.52,1.054,197.51,84.4,83.5,103.5,0.815,1.514,Ahead
2024-10-27,2024,10,Oct,43,6,Sunday,1,OSU Football,1,1,0,164,3,56,218,56,162,224.37,100.0,12564.72,100.0,220,0,100.0,57.11,224.37,36796.68,High,Peak,Peak,Premium_Event,92.5,210.47,1.066,194.68,80.4,80.9,101.6,0.791,2.137,Ahead
2024-10-28,2024,10,Oct,44,0,Monday,0,,0,0,0,28,1,192,203,192,11,182.62,100.0,35063.04,100.0,220,0,100.0,159.38,182.62,5113.36,Medium,Peak,Peak,Rack,93.5,162.68,1.123,152.11,100.3,90.2,100.7,0.996,1.18,Ahead
