Date,Year,Month,Month_Name,Week,Day_Of_Week,Day_Name,Is_Weekend,Special_Event,Is_Special_Event,Is_OSU_Football,Is_Holiday,Group_Rooms_On_Books,Group_Events_Inhouse,Transient_Rooms_Available,Transient_Demand_Unconstrained,Transient_Rooms_Sold,Transient_Rooms_Turned_Away,Transient_ADR,Transient_Occ_Of_Available,Transient_Revenue,Transient_Yield_Pct,Total_Rooms_Sold,Rooms_to_Capacity,Total_Occupancy_Pct,Transient_RevPAR,Displacement_Cost_Per_Room,Total_Displacement_Cost,Displacement_Pressure,Demand_Tier,Demand_Tier_3,Rate_Strategy,Market_Occ_Pct,Market_ADR,ADR_Index,Market_RevPAR,Transient_Pace_7d,Transient_Pace_14d,Transient_Pace_30d,Pace_Index,Pace_vs_Prior_Year,Pace_Status
2026-10-13,2026,10,Oct,42,1,Tuesday,0,,0,0,0,49,1,171,138,138,0,194.06,80.7,26780.03,80.7,187,33,85.0,121.73,194.06,2990.68,Low,Shoulder,Shoulder,Standard,72.37,193.29,1.0,139.88,138,138,138,0.96,0.0,Behind
2026-10-14,2026,10,Oct,42,2,Wednesday,0,,0,0,0,0,0,220,226,220,6,200.95,100.0,44208.27,100.0,220,0,100.0,200.95,200.95,0.0,Low,Shoulder,Shoulder,Standard,81.84,206.16,0.97,168.73,220,220,220,1.13,0.07,Behind
2026-10-15,2026,10,Oct,42,3,Thursday,0,,0,0,0,0,0,220,180,180,0,200.66,81.82,36118.41,81.82,180,40,81.82,164.17,200.66,0.0,Low,Shoulder,Shoulder,Standard,75.33,210.68,0.95,158.72,180,180,180,0.89,0.1,On Pace
2026-10-16,2026,10,Oct,42,4,Friday,0,,0,0,0,0,0,220,185,185,0,210.13,84.09,38873.48,84.09,185,35,84.09,176.7,210.13,0.0,Low,Shoulder,Shoulder,Standard,75.74,226.2,0.93,171.33,185,185,185,0.93,-0.03,Ahead
2026-10-17,2026,10,Oct,42,5,Saturday,1,OSU Football,1,1,0,0,0,220,197,197,0,228.35,89.55,44984.49,89.55,197,23,89.55,204.47,228.35,0.0,Low,Peak,Peak,Premium,86.85,239.76,0.95,208.24,197,197,197,1.04,0.08,On Pace
2026-10-18,2026,10,Oct,42,6,Sunday,1,,0,0,0,0,0,220,205,205,0,203.15,93.18,41645.5,93.18,205,15,93.18,189.3,203.15,0.0,Low,Shoulder,Shoulder,Standard,77.99,202.21,1.0,157.71,205,205,205,0.97,0.09,Behind
2026-10-19,2026,10,Oct,43,0,Monday,0,,0,0,0,70,1,150,112,112,0,184.17,74.67,20627.42,74.67,182,38,82.73,93.76,184.17,1459.41,Medium,Shoulder,Shoulder,Standard,73.95,171.4,1.07,126.75,112,112,112,0.98,0.07,Behind
2026-10-20,2026,10,Oct,43,1,Tuesday,0,,0,0,0,70,1,150,143,143,0,208.4,95.33,29800.75,95.33,213,7,96.82,135.46,208.4,2383.88,Medium,Shoulder,Shoulder,Standard,70.77,193.46,1.08,136.92,143,143,143,1.04,0.06,Behind
2026-10-21,2026,10,Oct,43,2,Wednesday,0,,0,0,0,70,1,150,138,138,0,205.31,92.0,28332.98,92.0,208,12,94.55,128.79,205.31,2004.8,Medium,Shoulder,Shoulder,Standard,71.52,194.07,1.06,138.8,138,138,138,1.0,0.11,Behind
2026-10-22,2026,10,Oct,43,3,Thursday,0,,0,0,0,0,0,220,212,212,0,206.11,96.36,43695.03,96.36,212,8,96.36,198.61,206.11,0.0,Low,Shoulder,Shoulder,Standard,79.73,215.76,0.96,172.02,212,212,212,0.95,0.03,Behind
2026-10-23,2026,10,Oct,43,4,Friday,0,,0,0,0,0,0,220,200,200,0,203.3,90.91,40660.07,90.91,200,20,90.91,184.82,203.3,0.0,Low,Shoulder,Shoulder,Standard,74.23,189.78,1.07,140.88,200,200,200,0.96,0.02,On Pace
2026-10-24,2026,10,Oct,43,5,Saturday,1,OSU Football,1,1,0,0,0,220,261,220,41,236.67,100.0,52068.19,100.0,220,0,100.0,236.67,236.67,0.0,Low,Peak,Peak,Premium,85.39,253.64,0.93,216.58,220,220,220,1.13,0.06,Behind
2026-10-25,2026,10,Oct,43,6,Sunday,1,,0,0,0,0,0,220,179,179,0,188.46,81.36,33734.46,81.36,179,41,81.36,153.34,188.46,0.0,Low,Shoulder,Shoulder,Standard,76.86,174.88,1.08,134.42,179,179,179,1.04,0.05,Ahead
2026-10-26,2026,10,Oct,44,0,Monday,0,,0,0,0,50,1,170,127,127,0,203.42,74.71,25834.7,74.71,177,43,80.45,117.43,203.42,2118.66,Low,Shoulder,Shoulder,Standard,83.28,190.97,1.07,159.04,127,127,127,1.07,0.02,On Pace
2026-10-27,2026,10,Oct,44,1,Tuesday,0,,0,0,0,0,0,220,174,174,0,204.36,79.09,35558.26,79.09,174,46,79.09,161.63,204.36,0.0,Low,Shoulder,Shoulder,Standard,83.27,214.61,0.95,178.69,174,174,174,0.93,0.08,On Pace
2026-10-28,2026,10,Oct,44,2,Wednesday,0,,0,0,0,0,0,220,167,167,0,191.74,75.91,32020.42,75.91,167,53,75.91,145.55,191.74,0.0,Low,Shoulder,Shoulder,Standard,78.56,206.93,0.93,162.57,167,167,167,0.93,0.07,On Pace
2026-10-29,2026,10,Oct,44,3,Thursday,0,,0,0,0,0,0,220,160,160,0,206.01,72.73,32961.71,72.73,160,60,72.73,149.83,206.01,0.0,Low,Shoulder,Shoulder,Standard,73.6,204.39,1.01,150.44,160,160,160,0.92,0.05,Behind
2026-10-30,2026,10,Oct,44,4,Friday,0,,0,0,0,0,0,220,190,190,0,212.85,86.36,40441.66,86.36,190,30,86.36,183.83,212.85,0.0,Low,Shoulder,Shoulder,Standard,72.21,206.83,1.03,149.36,190,190,190,1.06,0.07,Behind
2026-10-31,2026,10,Oct,44,5,Saturday,1,,0,0,0,0,0,220,187,187,0,181.76,85.0,33988.48,85.0,187,33,85.0,154.49,181.76,0.0,Low,Shoulder,Shoulder,Standard,73.1,168.73,1.08,123.35,187,187,187,1.13,0.03,On Pace
2026-11-01,2026,11,Nov,44,6,Sunday,1,,0,0,0,0,0,220,214,214,0,193.61,97.27,41432.56,97.27,214,6,97.27,188.33,193.61,0.0,Low,Shoulder,Shoulder,Standard,78.33,196.65,0.98,154.04,214,214,214,1.07,-0.04,On Pace
2026-11-02,2026,11,Nov,45,0,Monday,0,,0,0,0,85,1,135,139,135,4,192.17,100.0,25942.75,100.0,220,0,100.0,117.92,192.17,2700.96,Medium,Shoulder,Shoulder,Standard,72.2,204.23,0.94,147.45,135,135,135,0.86,-0.02,Ahead
2026-11-03,2026,11,Nov,45,1,Tuesday,0,,0,0,0,85,1,135,118,118,0,199.78,87.41,23573.62,87.41,203,17,92.27,107.15,199.78,3428.95,Medium,Shoulder,Shoulder,Standard,82.34,188.01,1.06,154.81,118,118,118,0.95,0.04,Ahead
2026-11-04,2026,11,Nov,45,2,Wednesday,0,,0,0,0,85,1,135,139,135,4,199.55,100.0,26938.82,100.0,220,0,100.0,122.45,199.55,2392.67,Medium,Shoulder,Shoulder,Standard,83.64,192.55,1.04,161.05,135,135,135,0.96,0.02,On Pace
2026-11-05,2026,11,Nov,45,3,Thursday,0,,0,0,0,0,0,220,201,201,0,206.92,91.36,41591.1,91.36,201,19,91.36,189.05,206.92,0.0,Low,Shoulder,Shoulder,Standard,73.99,200.73,1.03,148.51,201,201,201,1.12,0.0,On Pace
2026-11-06,2026,11,Nov,45,4,Friday,0,,0,0,0,0,0,220,218,218,0,200.39,99.09,43685.72,99.09,218,2,99.09,198.57,200.39,0.0,Low,Shoulder,Shoulder,Standard,81.26,186.07,1.08,151.19,218,218,218,0.89,-0.01,Ahead
2026-11-07,2026,11,Nov,45,5,Saturday,1,OSU Football,1,1,0,0,0,220,222,220,2,228.44,100.0,50255.72,100.0,220,0,100.0,228.44,228.44,0.0,Low,Peak,Peak,Premium,89.23,214.4,1.07,191.3,220,220,220,1.12,0.03,On Pace
2026-11-08,2026,11,Nov,45,6,Sunday,1,,0,0,0,0,0,220,180,180,0,180.2,81.82,32436.16,81.82,180,40,81.82,147.44,180.2,0.0,Low,Shoulder,Shoulder,Standard,76.78,190.78,0.94,146.49,180,180,180,0.89,-0.03,On Pace
2026-11-09,2026,11,Nov,46,0,Monday,0,,0,0,0,50,1,170,132,132,0,209.86,77.65,27701.35,77.65,182,38,82.73,125.92,209.86,1682.97,Low,Shoulder,Shoulder,Standard,77.32,202.23,1.04,156.36,132,132,132,1.12,0.05,Behind
2026-11-10,2026,11,Nov,46,1,Tuesday,0,,0,0,0,50,1,170,164,164,0,200.73,96.47,32919.29,96.47,214,6,97.27,149.63,200.73,1639.31,Low,Shoulder,Shoulder,Standard,82.92,192.57,1.04,159.68,164,164,164,1.0,-0.03,On Pace
2026-11-11,2026,11,Nov,46,2,Wednesday,0,,0,0,0,50,1,170,123,123,0,199.99,72.35,24598.88,72.35,173,47,78.64,111.81,199.99,2835.02,Low,Shoulder,Shoulder,Standard,79.66,196.6,1.02,156.61,123,123,123,1.03,0.11,On Pace
2026-11-12,2026,11,Nov,46,3,Thursday,0,,0,0,0,0,0,220,216,216,0,201.87,98.18,43603.89,98.18,216,4,98.18,198.2,201.87,0.0,Low,Shoulder,Shoulder,Standard,76.58,216.57,0.93,165.84,216,216,216,1.03,-0.05,Ahead
2026-11-13,2026,11,Nov,46,4,Friday,0,,0,0,0,0,0,220,204,204,0,202.71,92.73,41352.1,92.73,204,16,92.73,187.96,202.71,0.0,Low,Shoulder,Shoulder,Standard,74.82,210.22,0.96,157.28,204,204,204,1.07,0.11,Behind
2026-11-14,2026,11,Nov,46,5,Saturday,1,OSU Football,1,1,0,0,0,220,249,220,29,243.97,100.0,53674.37,100.0,220,0,100.0,243.97,243.97,0.0,Low,Peak,Peak,Premium,94.46,253.49,0.96,239.44,220,220,220,1.01,0.05,Ahead
2026-11-15,2026,11,Nov,46,6,Sunday,1,,0,0,0,0,0,220,174,174,0,199.59,79.09,34728.14,79.09,174,46,79.09,157.86,199.59,0.0,Low,Shoulder,Shoulder,Standard,78.3,211.26,0.94,165.43,174,174,174,0.88,0.09,Ahead
2026-11-16,2026,11,Nov,47,0,Monday,0,,0,0,0,50,1,170,157,157,0,193.79,92.35,30425.68,92.35,207,13,94.09,138.3,193.79,3382.33,Low,Shoulder,Shoulder,Standard,72.5,187.55,1.03,135.96,157,157,157,1.09,0.08,On Pace
2026-11-17,2026,11,Nov,47,1,Tuesday,0,,0,0,0,50,1,170,171,170,1,205.23,100.0,34889.62,100.0,220,0,100.0,158.59,205.23,2717.73,Low,Shoulder,Shoulder,Standard,75.28,191.97,1.07,144.52,170,170,170,0.96,-0.02,On Pace
2026-11-18,2026,11,Nov,47,2,Wednesday,0,,0,0,0,0,0,220,198,198,0,206.84,90.0,40954.79,90.0,198,22,90.0,186.16,206.84,0.0,Low,Shoulder,Shoulder,Standard,80.69,217.13,0.95,175.2,198,198,198,1.03,0.02,On Pace
2026-11-19,2026,11,Nov,47,3,Thursday,0,,0,0,0,0,0,220,164,164,0,194.0,74.55,31815.85,74.55,164,56,74.55,144.62,194.0,0.0,Low,Shoulder,Shoulder,Standard,83.64,199.48,0.97,166.83,164,164,164,1.04,0.07,On Pace
2026-11-20,2026,11,Nov,47,4,Friday,0,,0,0,0,0,0,220,164,164,0,188.62,74.55,30933.81,74.55,164,56,74.55,140.61,188.62,0.0,Low,Shoulder,Shoulder,Standard,71.48,197.72,0.95,141.32,164,164,164,0.94,0.12,Behind
2026-11-21,2026,11,Nov,47,5,Saturday,1,OSU Football,1,1,0,0,0,220,258,220,38,231.03,100.0,50826.67,100.0,220,0,100.0,231.03,231.03,0.0,Low,Peak,Peak,Premium,90.11,223.47,1.03,201.37,220,220,220,0.86,-0.04,Ahead
2026-11-22,2026,11,Nov,47,6,Sunday,1,,0,0,0,0,0,220,175,175,0,178.47,79.55,31232.16,79.55,175,45,79.55,141.96,178.47,0.0,Low,Shoulder,Shoulder,Standard,75.18,187.4,0.95,140.9,175,175,175,0.96,0.05,Behind
2026-11-23,2026,11,Nov,48,0,Monday,0,,0,0,0,22,1,198,143,143,0,199.19,72.22,28484.86,72.22,165,55,75.0,129.48,199.19,2174.52,Low,Shoulder,Shoulder,Standard,76.7,208.32,0.96,159.77,143,143,143,1.1,-0.04,On Pace
2026-11-24,2026,11,Nov,48,1,Tuesday,0,,0,0,0,0,0,220,199,199,0,204.81,90.45,40756.68,90.45,199,21,90.45,185.26,204.81,0.0,Low,Shoulder,Shoulder,Standard,79.52,208.86,0.98,166.08,199,199,199,0.93,0.11,Ahead
2026-11-25,2026,11,Nov,48,2,Wednesday,0,,0,0,0,0,0,220,173,173,0,195.3,78.64,33786.46,78.64,173,47,78.64,153.57,195.3,0.0,Low,Shoulder,Shoulder,Standard,83.76,187.78,1.04,157.28,173,173,173,1.05,0.02,Ahead
2026-11-26,2026,11,Nov,48,3,Thursday,0,,0,0,1,0,0,220,149,149,0,203.98,67.73,30393.37,67.73,149,71,67.73,138.15,203.98,0.0,Low,Shoulder,Shoulder,Standard,69.83,216.02,0.94,150.85,149,149,149,1.14,0.05,On Pace
2026-11-27,2026,11,Nov,48,4,Friday,0,,0,0,1,0,0,220,157,157,0,200.15,71.36,31422.98,71.36,157,63,71.36,142.83,200.15,0.0,Low,Shoulder,Shoulder,Standard,68.94,206.25,0.97,142.19,157,157,157,1.14,0.06,On Pace
2026-11-28,2026,11,Nov,48,5,Saturday,1,,0,0,0,0,0,220,161,161,0,191.67,73.18,30859.41,73.18,161,59,73.18,140.27,191.67,0.0,Low,Shoulder,Shoulder,Standard,74.87,182.11,1.05,136.36,161,161,161,0.86,0.03,Ahead
2026-11-29,2026,11,Nov,48,6,Sunday,1,,0,0,0,0,0,220,191,191,0,190.26,86.82,36338.77,86.82,191,29,86.82,165.18,190.26,0.0,Low,Shoulder,Shoulder,Standard,73.98,199.08,0.96,147.29,191,191,191,0.91,0.0,On Pace
2026-11-30,2026,11,Nov,49,0,Monday,0,,0,0,0,0,0,220,166,166,0,205.0,75.45,34030.08,75.45,166,54,75.45,154.68,205.0,0.0,Low,Shoulder,Shoulder,Standard,80.45,203.21,1.01,163.47,166,166,166,1.0,-0.05,On Pace
2026-12-01,2026,12,Dec,49,1,Tuesday,0,,0,0,0,35,1,185,125,125,0,166.72,67.57,20839.79,67.57,160,60,72.73,94.73,166.72,1403.11,Low,Soft,Soft,Promotional,58.61,175.62,0.95,102.93,125,125,125,0.87,-0.05,Behind
2026-12-02,2026,12,Dec,49,2,Wednesday,0,,0,0,0,35,1,185,118,118,0,164.9,63.78,19457.81,63.78,153,67,69.55,88.44,164.9,1970.26,Low,Soft,Soft,Promotional,58.7,170.99,0.96,100.38,118,118,118,1.15,-0.04,On Pace
2026-12-03,2026,12,Dec,49,3,Thursday,0,,0,0,0,35,1,185,121,121,0,153.04,65.41,18518.41,65.41,156,64,70.91,84.17,153.04,2003.73,Low,Soft,Soft,Promotional,59.04,157.42,0.97,92.94,121,121,121,1.1,0.03,Behind
2026-12-04,2026,12,Dec,49,4,Friday,0,,0,0,0,0,0,220,149,149,0,161.46,67.73,24056.81,67.73,149,71,67.73,109.35,161.46,0.0,Low,Soft,Soft,Promotional,55.53,165.29,0.98,91.79,149,149,149,1.12,-0.03,Behind
2026-12-05,2026,12,Dec,49,5,Saturday,1,,0,0,0,0,0,220,154,154,0,148.58,70.0,22881.87,70.0,154,66,70.0,104.01,148.58,0.0,Low,Soft,Soft,Promotional,54.92,137.19,1.08,75.35,154,154,154,0.94,-0.02,On Pace
2026-12-06,2026,12,Dec,49,6,Sunday,1,,0,0,0,0,0,220,137,137,0,139.19,62.27,19068.72,62.27,137,83,62.27,86.68,139.19,0.0,Low,Soft,Soft,Promotional,57.02,147.06,0.95,83.85,137,137,137,1.06,0.03,On Pace
2026-12-07,2026,12,Dec,50,0,Monday,0,,0,0,0,35,1,185,132,132,0,163.61,71.35,21596.6,71.35,167,53,75.91,98.17,163.61,1748.09,Low,Soft,Soft,Promotional,57.05,175.16,0.93,99.93,132,132,132,1.05,0.01,On Pace
2026-12-08,2026,12,Dec,50,1,Tuesday,0,,0,0,0,35,1,185,127,127,0,164.75,68.65,20922.89,68.65,162,58,73.64,95.1,164.75,1546.89,Low,Soft,Soft,Promotional,60.44,169.15,0.97,102.24,127,127,127,0.89,-0.02,Behind
2026-12-09,2026,12,Dec,50,2,Wednesday,0,,0,0,0,0,0,220,144,144,0,145.31,65.45,20925.05,65.45,144,76,65.45,95.11,145.31,0.0,Low,Soft,Soft,Promotional,62.42,145.17,1.0,90.61,144,144,144,0.92,0.04,Ahead
2026-12-10,2026,12,Dec,50,3,Thursday,0,,0,0,0,0,0,220,154,154,0,156.07,70.0,24035.12,70.0,154,66,70.0,109.25,156.07,0.0,Low,Soft,Soft,Promotional,61.57,156.16,1.0,96.14,154,154,154,1.09,0.01,Ahead
2026-12-11,2026,12,Dec,50,4,Friday,0,,0,0,0,0,0,220,151,151,0,164.82,68.64,24888.16,68.64,151,69,68.64,113.13,164.82,0.0,Low,Soft,Soft,Promotional,55.09,158.44,1.04,87.28,151,151,151,0.95,0.01,Ahead
2026-12-12,2026,12,Dec,50,5,Saturday,1,,0,0,0,0,0,220,152,152,0,149.29,69.09,22691.4,69.09,152,68,69.09,103.14,149.29,0.0,Low,Soft,Soft,Promotional,56.57,151.78,0.98,85.86,152,152,152,0.88,-0.04,On Pace
2026-12-13,2026,12,Dec,50,6,Sunday,1,,0,0,0,0,0,220,147,147,0,137.87,66.82,20267.23,66.82,147,73,66.82,92.12,137.87,0.0,Low,Soft,Soft,Promotional,55.47,148.34,0.93,82.28,147,147,147,1.08,0.05,Ahead
2026-12-14,2026,12,Dec,51,0,Monday,0,,0,0,0,25,1,195,110,110,0,161.05,56.41,17714.98,56.41,135,85,61.36,80.52,161.05,1819.69,Low,Soft,Soft,Promotional,61.68,171.64,0.94,105.87,110,110,110,0.9,-0.0,On Pace
2026-12-15,2026,12,Dec,51,1,Tuesday,0,,0,0,0,25,1,195,140,140,0,157.9,71.79,22106.48,71.79,165,55,75.0,100.48,157.9,1576.49,Low,Soft,Soft,Promotional,61.68,149.17,1.06,92.01,140,140,140,0.96,0.09,Ahead
2026-12-16,2026,12,Dec,51,2,Wednesday,0,,0,0,0,0,0,220,140,140,0,165.0,63.64,23099.32,63.64,140,80,63.64,105.0,165.0,0.0,Low,Soft,Soft,Promotional,55.3,173.16,0.95,95.76,140,140,140,0.95,0.04,Ahead
2026-12-17,2026,12,Dec,51,3,Thursday,0,,0,0,0,0,0,220,132,132,0,153.0,60.0,20195.42,60.0,132,88,60.0,91.8,153.0,0.0,Low,Soft,Soft,Promotional,57.03,156.16,0.98,89.07,132,132,132,0.92,0.08,Behind
2026-12-18,2026,12,Dec,51,4,Friday,0,,0,0,0,0,0,220,161,161,0,154.92,73.18,24942.87,73.18,161,59,73.18,113.38,154.92,0.0,Low,Soft,Soft,Promotional,56.97,153.9,1.01,87.69,161,161,161,1.11,0.09,On Pace
2026-12-19,2026,12,Dec,51,5,Saturday,1,,0,0,0,0,0,220,154,154,0,150.72,70.0,23210.74,70.0,154,66,70.0,105.5,150.72,0.0,Low,Soft,Soft,Promotional,55.6,155.97,0.97,86.72,154,154,154,1.01,-0.04,On Pace
2026-12-20,2026,12,Dec,51,6,Sunday,1,,0,0,0,0,0,220,116,116,0,139.02,52.73,16126.67,52.73,116,104,52.73,73.3,139.02,0.0,Low,Soft,Soft,Promotional,55.5,142.59,0.98,79.13,116,116,116,1.04,0.1,Ahead
2026-12-21,2026,12,Dec,52,0,Monday,0,,0,0,0,0,0,220,170,170,0,180.81,77.27,30738.48,77.27,170,50,77.27,139.72,180.81,0.0,Low,Soft,Soft,Promotional,60.95,191.69,0.94,116.83,170,170,170,1.14,0.02,Behind
2026-12-22,2026,12,Dec,52,1,Tuesday,0,,0,0,0,0,0,220,156,156,0,155.05,70.91,24187.71,70.91,156,64,70.91,109.94,155.05,0.0,Low,Soft,Soft,Promotional,56.31,163.16,0.95,91.88,156,156,156,1.12,0.05,Ahead
2026-12-23,2026,12,Dec,52,2,Wednesday,0,,0,0,0,0,0,220,155,155,0,144.5,70.45,22397.85,70.45,155,65,70.45,101.81,144.5,0.0,Low,Soft,Soft,Promotional,54.89,145.53,0.99,79.88,155,155,155,1.09,0.06,Behind
2026-12-24,2026,12,Dec,52,3,Thursday,0,,0,0,1,0,0,220,127,127,0,151.76,57.73,19273.77,57.73,127,93,57.73,87.61,151.76,0.0,Low,Soft,Soft,Promotional,51.49,141.67,1.07,72.94,127,127,127,1.01,0.02,Behind
2026-12-25,2026,12,Dec,52,4,Friday,0,,0,0,1,0,0,220,131,131,0,172.08,59.55,22542.6,59.55,131,89,59.55,102.47,172.08,0.0,Low,Soft,Soft,Promotional,52.43,166.13,1.04,87.11,131,131,131,0.88,0.04,Behind
2026-12-26,2026,12,Dec,52,5,Saturday,1,,0,0,0,0,0,220,110,110,0,141.87,50.0,15605.22,50.0,110,110,50.0,70.93,141.87,0.0,Low,Soft,Soft,Promotional,53.45,136.39,1.04,72.9,110,110,110,1.1,0.0,On Pace
2026-12-27,2026,12,Dec,52,6,Sunday,1,,0,0,0,0,0,220,156,156,0,157.57,70.91,24581.18,70.91,156,64,70.91,111.73,157.57,0.0,Low,Soft,Soft,Promotional,48.96,154.37,1.02,75.58,156,156,156,1.04,0.01,Ahead
2026-12-28,2026,12,Dec,53,0,Monday,0,,0,0,0,0,0,220,142,142,0,160.79,64.55,22831.48,64.55,142,78,64.55,103.78,160.79,0.0,Low,Soft,Soft,Promotional,52.85,156.64,1.03,82.79,142,142,142,0.92,0.08,Behind
2026-12-29,2026,12,Dec,53,1,Tuesday,0,,0,0,0,0,0,220,148,148,0,140.96,67.27,20862.56,67.27,148,72,67.27,94.83,140.96,0.0,Low,Soft,Soft,Promotional,59.2,141.71,0.99,83.9,148,148,148,1.03,0.01,On Pace
2026-12-30,2026,12,Dec,53,2,Wednesday,0,,0,0,0,0,0,220,149,149,0,152.67,67.73,22748.02,67.73,149,71,67.73,103.4,152.67,0.0,Low,Soft,Soft,Promotional,56.65,158.47,0.96,89.78,149,149,149,0.88,0.04,Ahead
2026-12-31,2026,12,Dec,53,3,Thursday,0,,0,0,1,0,0,220,135,135,0,147.26,61.36,19879.97,61.36,135,85,61.36,90.36,147.26,0.0,Low,Soft,Soft,Promotional,44.83,152.25,0.97,68.26,135,135,135,1.1,-0.04,Ahead
2027-01-01,2027,1,Jan,53,4,Friday,0,,0,0,1,0,0,220,108,108,0,156.24,49.09,16873.76,49.09,108,112,49.09,76.7,156.24,0.0,Low,Soft,Soft,Promotional,49.75,153.81,1.02,76.52,108,108,108,1.02,0.08,On Pace
2027-01-02,2027,1,Jan,53,5,Saturday,1,,0,0,0,0,0,220,137,137,0,149.92,62.27,20539.03,62.27,137,83,62.27,93.36,149.92,0.0,Low,Soft,Soft,Promotional,57.72,154.45,0.97,89.15,137,137,137,1.13,0.07,On Pace
2027-01-03,2027,1,Jan,53,6,Sunday,1,,0,0,0,0,0,220,115,115,0,150.0,52.27,17249.79,52.27,115,105,52.27,78.41,150.0,0.0,Low,Soft,Soft,Promotional,49.61,154.91,0.97,76.85,115,115,115,1.11,-0.03,Ahead
2027-01-04,2027,1,Jan,1,0,Monday,0,,0,0,0,0,0,220,142,142,0,156.0,64.55,22152.69,64.55,142,78,64.55,100.69,156.0,0.0,Low,Soft,Soft,Promotional,54.4,157.48,0.99,85.67,142,142,142,1.13,-0.03,On Pace
2027-01-05,2027,1,Jan,1,1,Tuesday,0,,0,0,0,35,1,185,112,112,0,165.91,60.54,18582.02,60.54,147,73,66.82,84.46,165.91,2036.28,Low,Soft,Soft,Promotional,54.0,160.73,1.03,86.8,112,112,112,0.96,-0.0,Ahead
2027-01-06,2027,1,Jan,1,2,Wednesday,0,,0,0,0,0,0,220,160,160,0,164.91,72.73,26385.76,72.73,160,60,72.73,119.94,164.91,0.0,Low,Soft,Soft,Promotional,58.81,153.0,1.08,89.99,160,160,160,1.12,0.1,Ahead
2027-01-07,2027,1,Jan,1,3,Thursday,0,,0,0,0,0,0,220,118,118,0,165.36,53.64,19512.2,53.64,118,102,53.64,88.69,165.36,0.0,Low,Soft,Soft,Promotional,53.49,153.31,1.08,82.0,118,118,118,0.99,0.0,On Pace
2027-01-08,2027,1,Jan,1,4,Friday,0,,0,0,0,0,0,220,166,166,0,171.98,75.45,28548.92,75.45,166,54,75.45,129.77,171.98,0.0,Low,Soft,Soft,Promotional,57.65,178.04,0.97,102.63,166,166,166,1.03,0.08,Behind
2027-01-09,2027,1,Jan,1,5,Saturday,1,,0,0,0,0,0,220,141,141,0,139.13,64.09,19617.85,64.09,141,79,64.09,89.17,139.13,0.0,Low,Soft,Soft,Promotional,55.21,129.99,1.07,71.76,141,141,141,1.04,0.06,On Pace
2027-01-10,2027,1,Jan,1,6,Sunday,1,,0,0,0,0,0,220,120,120,0,137.76,54.55,16530.62,54.55,120,100,54.55,75.14,137.76,0.0,Low,Soft,Soft,Promotional,53.46,147.85,0.93,79.04,120,120,120,1.12,0.08,Behind
2027-01-11,2027,1,Jan,2,0,Monday,0,,0,0,0,0,0,220,120,120,0,164.09,54.55,19690.6,54.55,120,100,54.55,89.5,164.09,0.0,Low,Soft,Soft,Promotional,60.67,159.07,1.03,96.51,120,120,120,1.04,0.06,Ahead
2027-01-12,2027,1,Jan,2,1,Tuesday,0,,0,0,0,65,1,155,90,90,0,162.54,58.06,14628.77,58.06,155,65,70.45,66.49,162.54,2182.04,Medium,Soft,Soft,Promotional,58.68,150.91,1.08,88.56,90,90,90,1.02,-0.02,On Pace
2027-01-13,2027,1,Jan,2,2,Wednesday,0,,0,0,0,65,1,155,108,108,0,158.45,69.68,17112.31,69.68,173,47,78.64,77.78,158.45,1961.94,Medium,Soft,Soft,Promotional,62.62,152.74,1.04,95.64,108,108,108,0.91,0.09,Behind
2027-01-14,2027,1,Jan,2,3,Thursday,0,,0,0,0,65,1,155,100,100,0,159.97,64.52,15997.43,64.52,165,55,75.0,72.72,159.97,2508.88,Medium,Soft,Soft,Promotional,58.99,157.46,1.02,92.89,100,100,100,0.86,0.1,Ahead
2027-01-15,2027,1,Jan,2,4,Friday,0,,0,0,0,0,0,220,120,120,0,157.3,54.55,18875.57,54.55,120,100,54.55,85.8,157.3,0.0,Low,Soft,Soft,Promotional,56.7,147.0,1.07,83.35,120,120,120,1.14,0.04,On Pace
2027-01-16,2027,1,Jan,2,5,Saturday,1,,0,0,0,0,0,220,115,115,0,152.26,52.27,17510.22,52.27,115,105,52.27,79.59,152.26,0.0,Low,Soft,Soft,Promotional,49.24,147.56,1.03,72.65,115,115,115,0.97,-0.02,Behind
2027-01-17,2027,1,Jan,2,6,Sunday,1,,0,0,0,0,0,220,143,143,0,152.91,65.0,21866.45,65.0,143,77,65.0,99.39,152.91,0.0,Low,Soft,Soft,Promotional,49.32,144.16,1.06,71.11,143,143,143,1.12,-0.01,Ahead
2027-01-18,2027,1,Jan,3,0,Monday,0,,0,0,0,0,0,220,121,121,0,158.78,55.0,19211.85,55.0,121,99,55.0,87.33,158.78,0.0,Low,Soft,Soft,Promotional,58.89,152.08,1.04,89.56,121,121,121,1.0,0.04,Ahead
2027-01-19,2027,1,Jan,3,1,Tuesday,0,,0,0,0,20,1,200,134,134,0,159.15,67.0,21326.54,67.0,154,66,70.0,96.94,159.15,719.96,Low,Soft,Soft,Promotional,53.09,162.55,0.98,86.31,134,134,134,1.12,-0.05,Behind
2027-01-20,2027,1,Jan,3,2,Wednesday,0,,0,0,0,20,1,200,154,154,0,166.95,77.0,25710.66,77.0,174,46,79.09,116.87,166.95,1569.48,Low,Soft,Soft,Promotional,55.31,168.41,0.99,93.15,154,154,154,1.09,0.0,On Pace
