GEOID,checkpoint_year,child_population
5401410,2016,1230.0
5401440,2016,1780.0
5401470,2016,5093.0
5401500,2016,8920.0
5401530,2016,1792.0
5401560,2016,3301.0
5401590,2016,1247.0
5401620,2016,18329.0
5401650,2016,4809.0
5500013,2016,940.0
5500052,2016,1079.0
5501530,2016,266.0
5501650,2016,198.0
5501710,2016,1201.0
5503750,2016,247.0
5504410,2016,445.0
5504620,2016,737.0
5504720,2016,442.0
5504770,2016,374.0
5504800,2016,2585.0
5505100,2016,237.0
5505130,2016,1346.0
5505460,2016,2251.0
5506090,2016,4495.0
5506140,2016,2735.0
5506390,2016,412.0
5507620,2016,3879.0
5508040,2016,416.0
5508070,2016,113.0
5508130,2016,941.0
5509240,2016,1071.0
5509300,2016,651.0
5509360,2016,1698.0
5509390,2016,669.0
5509690,2016,928.0
5510410,2016,431.0
5510800,2016,509.0
5511400,2016,461.0
5512390,2016,1242.0
5512480,2016,620.0
5512510,2016,142.0
5512880,2016,505.0
5512900,2016,986.0
5513200,2016,158.0
5513350,2016,2043.0
5513560,2016,564.0
5513860,2016,1155.0
5515090,2016,932.0
5515180,2016,1227.0
5515450,2016,1108.0
5515660,2016,3314.0
5515700,2016,507.0
5516560,2016,907.0
5517160,2016,1026.0
5517220,2016,650.0
5505490,2016,5210.0
5506120,2016,7432.0
5506180,2016,8705.0
5507650,2016,5878.0
5509630,2016,2957.0
5513290,2016,4407.0
5515150,2016,2752.0
5515480,2016,2227.0
5515600,2016,4472.0
5516770,2016,4803.0
5500016,2016,1006.0
5500017,2016,893.0
5500030,2016,1030.0
5500056,2016,459.0
5500058,2016,1040.0
5500060,2016,2106.0
5500061,2016,1393.0
5500120,2016,727.0
5500150,2016,1052.0
5500180,2016,203.0
5500210,2016,774.0
5500240,2016,787.0
5500270,2016,2235.0
5500300,2016,1962.0
5500330,2016,1227.0
5500360,2016,3790.0
5500390,2016,22688.0
5500420,2016,1632.0
5500450,2016,514.0
5500510,2016,2940.0
5500540,2016,3267.0
5500570,2016,1162.0
5500600,2016,1256.0
5500630,2016,1283.0
5500720,2016,2169.0
5500750,2016,1672.0
5500780,2016,978.0
5500810,2016,4790.0
5500840,2016,635.0
5500870,2016,1919.0
5500900,2016,559.0
5500960,2016,5243.0
5500990,2016,1454.0
5501020,2016,641.0
5501050,2016,9566.0
5501080,2016,1882.0
5501110,2016,400.0
5501140,2016,2341.0
5501170,2016,261.0
5501230,2016,1321.0
5501260,2016,2597.0
5501310,2016,632.0
5501350,2016,1888.0
5501470,2016,1454.0
5501500,2016,1127.0
5501560,2016,667.0
5501590,2016,896.0
5501680,2016,1638.0
5501740,2016,1245.0
5501770,2016,10376.0
5501800,2016,2527.0
5501830,2016,719.0
5501890,2016,5301.0
5501920,2016,226.0
5502040,2016,1238.0
5502070,2016,661.0
5502100,2016,1050.0
5502130,2016,1367.0
5502160,2016,2084.0
5502340,2016,1206.0
5502400,2016,421.0
5502430,2016,1570.0
5502460,2016,4679.0
5502520,2016,1604.0
5502550,2016,7554.0
5502580,2016,617.0
5502610,2016,803.0
5502640,2016,1459.0
5502670,2016,2230.0
5502700,2016,888.0
5502730,2016,2006.0
5502760,2016,1088.0
5502790,2016,1104.0
5502820,2016,1886.0
5502880,2016,585.0
5502910,2016,1162.0
5502970,2016,1003.0
5503030,2016,1206.0
5503060,2016,3977.0
5503090,2016,1239.0
5503150,2016,1267.0
5503180,2016,5408.0
5503210,2016,5949.0
5503240,2016,864.0
5503270,2016,987.0
5503510,2016,5765.0
5503640,2016,3916.0
5503660,2016,2085.0
5503690,2016,1880.0
5503810,2016,716.0
5503840,2016,1727.0
5503860,2016,1683.0
5504020,2016,2682.0
5504050,2016,16051.0
5504080,2016,1198.0
5504110,2016,2292.0
5504170,2016,408.0
5504200,2016,945.0
5504230,2016,1485.0
5504260,2016,729.0
5504290,2016,4140.0
5504320,2016,2350.0
5504350,2016,449.0
5504380,2016,980.0
5504440,2016,2577.0
5504500,2016,1186.0
5504530,2016,704.0
5504590,2016,1234.0
5504650,2016,705.0
5504680,2016,12004.0
5504740,2016,4369.0
5504830,2016,6246.0
5504860,2016,769.0
5504890,2016,1315.0
5504920,2016,2353.0
5504960,2016,1978.0
5504980,2016,695.0
5505160,2016,6277.0
5505220,2016,583.0
5505250,2016,728.0
5505280,2016,809.0
5505370,2016,257.0
5505520,2016,971.0
5505580,2016,150.0
5505610,2016,3014.0
5505640,2016,770.0
5505670,2016,953.0
5505730,2016,555.0
5505820,2016,33003.0
5505880,2016,385.0
5505910,2016,3236.0
5505940,2016,5528.0
5505970,2016,907.0
5506000,2016,3196.0
5506030,2016,6002.0
5506060,2016,2205.0
5506270,2016,2867.0
5506300,2016,766.0
5506420,2016,391.0
5506450,2016,635.0
5506480,2016,1346.0
5506540,2016,5426.0
5506570,2016,1357.0
5506600,2016,5722.0
5506630,2016,7605.0
5506660,2016,1145.0
5506690,2016,7784.0
5506750,2016,658.0
5506780,2016,793.0
5506810,2016,748.0
5506840,2016,938.0
5506870,2016,1283.0
5506960,2016,384.0
5507020,2016,14494.0
5507050,2016,2876.0
5507170,2016,1091.0
5507230,2016,261.0
5507260,2016,1283.0
5507290,2016,6705.0
5507320,2016,31434.0
5507380,2016,3186.0
5507410,2016,1285.0
5507440,2016,2065.0
5507470,2016,6081.0
5507500,2016,739.0
5507530,2016,10118.0
5507560,2016,659.0
5507590,2016,1164.0
5507680,2016,465.0
5507710,2016,2078.0
5507770,2016,1384.0
5507830,2016,282.0
5507860,2016,702.0
5508160,2016,1924.0
5508190,2016,2080.0
5508220,2016,1375.0
5508250,2016,1368.0
5508280,2016,647.0
5508340,2016,2758.0
5508520,2016,40206.0
5508550,2016,1082.0
5508610,2016,8040.0
5508640,2016,1785.0
5508670,2016,939.0
5508700,2016,2990.0
5508730,2016,948.0
5508760,2016,1771.0
5508790,2016,1594.0
5508820,2016,6065.0
5508850,2016,1925.0
5508880,2016,1545.0
5508910,2016,2449.0
5508940,2016,3271.0
5508970,2016,442.0
5509000,2016,1267.0
5509030,2016,5475.0
5509060,2016,6180.0
5509070,2016,1466.0
5509090,2016,4764.0
5509130,2016,5580.0
5509150,2016,197.0
5509210,2016,4381.0
5509510,2016,9647.0
5509570,2016,4889.0
5509600,2016,158504.0
5509660,2016,1014.0
5509720,2016,382.0
5509750,2016,1203.0
5509780,2016,1361.0
5509810,2016,4328.0
5509840,2016,3411.0
5509870,2016,1048.0
5509900,2016,533.0
5509960,2016,2652.0
5509990,2016,3597.0
5510060,2016,6682.0
5510140,2016,1095.0
5510170,2016,7092.0
5510230,2016,928.0
5510320,2016,10751.0
5510350,2016,1298.0
5510380,2016,1776.0
5510440,2016,439.0
5510470,2016,6513.0
5510500,2016,1257.0
5510530,2016,1828.0
5510560,2016,878.0
5510590,2016,3341.0
5510620,2016,4736.0
5510680,2016,561.0
5510710,2016,57.0
5510740,2016,1767.0
5510770,2016,1530.0
5510830,2016,9196.0
5510860,2016,757.0
5510890,2016,8249.0
5510920,2016,1451.0
5510950,2016,2300.0
5510980,2016,1981.0
5511010,2016,4405.0
5511070,2016,1681.0
5511100,2016,4780.0
5511130,2016,1252.0
5511160,2016,2214.0
5511190,2016,15117.0
5511220,2016,1310.0
5511310,2016,1447.0
5511350,2016,1723.0
5511370,2016,1579.0
5511550,2016,392.0
5511580,2016,350.0
5511610,2016,1440.0
5511640,2016,4236.0
5511710,2016,208.0
5511730,2016,915.0
5511790,2016,837.0
5511820,2016,925.0
5511850,2016,2243.0
5511880,2016,387.0
5511940,2016,3435.0
5511970,2016,688.0
5512000,2016,3876.0
5512030,2016,249.0
5512060,2016,3413.0
5512090,2016,421.0
5512120,2016,1500.0
5512150,2016,1745.0
5512180,2016,479.0
5512210,2016,586.0
5512240,2016,2111.0
5512300,2016,609.0
5512330,2016,5480.0
5512360,2016,33627.0
5512420,2016,805.0
5512450,2016,1172.0
5512540,2016,820.0
5512660,2016,4189.0
5512690,2016,1005.0
5512720,2016,3983.0
5512780,2016,664.0
5512810,2016,3222.0
5512960,2016,2332.0
5512990,2016,681.0
5513020,2016,2111.0
5513050,2016,4237.0
5513100,2016,1308.0
5513140,2016,791.0
5513170,2016,7894.0
5513230,2016,1481.0
5513260,2016,1263.0
5513410,2016,3742.0
5513470,2016,299.0
5513500,2016,735.0
5513530,2016,3522.0
5513620,2016,3346.0
5513650,2016,14375.0
5513680,2016,2643.0
5513710,2016,800.0
5513770,2016,921.0
5513800,2016,2849.0
5513830,2016,477.0
5513890,2016,548.0
5513950,2016,3423.0
5513980,2016,371.0
5514010,2016,2385.0
5514040,2016,4490.0
5514130,2016,1456.0
5514160,2016,4027.0
5514190,2016,1279.0
5514220,2016,1897.0
5514250,2016,2071.0
5514340,2016,1244.0
5514430,2016,1862.0
5514490,2016,10781.0
5514520,2016,241.0
5514550,2016,4736.0
5514580,2016,1350.0
5514610,2016,1717.0
5514640,2016,11602.0
5514670,2016,6881.0
5514700,2016,745.0
5514820,2016,1353.0
5514850,2016,599.0
5514880,2016,376.0
5514910,2016,5280.0
5514940,2016,1631.0
5514970,2016,973.0
5515060,2016,632.0
5515120,2016,2527.0
5515210,2016,1535.0
5515330,2016,10876.0
5515360,2016,1924.0
5515390,2016,483.0
5515540,2016,685.0
5515570,2016,102.0
5515720,2016,1207.0
5515750,2016,7297.0
5515780,2016,19994.0
5515810,2016,5202.0
5515840,2016,2946.0
5515870,2016,3581.0
5515900,2016,12455.0
5515930,2016,630.0
5515960,2016,1987.0
5515990,2016,10175.0
5516020,2016,393.0
5516230,2016,982.0
5516260,2016,13662.0
5516290,2016,11846.0
5516320,2016,5165.0
5516350,2016,2484.0
5516410,2016,1971.0
5516440,2016,1829.0
5516470,2016,726.0
5516500,2016,1593.0
5516590,2016,197.0
5516620,2016,4187.0
5516650,2016,1141.0
5516680,2016,2896.0
5516710,2016,770.0
5516740,2016,880.0
5516830,2016,1785.0
5516860,2016,360.0
5517040,2016,2170.0
5517070,2016,7385.0
5517100,2016,1733.0
5517130,2016,824.0
5517190,2016,2190.0
5600960,2016,637.0
5600730,2016,6255.0
5601030,2016,2604.0
5601090,2016,582.0
5601260,2016,936.0
5601420,2016,860.0
5601460,2016,944.0
5601470,2016,13765.0
5601700,2016,1191.0
5601980,2016,21296.0
5602070,2016,3095.0
5602140,2016,2470.0
5602150,2016,1113.0
5602370,2016,1702.0
5602670,2016,203.0
5602760,2016,4245.0
5602820,2016,837.0
5602830,2016,481.0
5602870,2016,2651.0
5602990,2016,2716.0
5603170,2016,635.0
5603180,2016,281.0
5603310,2016,977.0
5603770,2016,1898.0
5604030,2016,904.0
5604060,2016,4096.0
5604120,2016,1360.0
5604230,2016,505.0
5604260,2016,1026.0
5604380,2016,243.0
5604450,2016,946.0
5604500,2016,905.0
5604510,2016,19419.0
5604830,2016,1203.0
5604860,2016,1585.0
5605090,2016,1542.0
5605160,2016,2693.0
5605220,2016,4175.0
5605302,2016,8821.0
5605680,2016,77.0
5605690,2016,1167.0
5605695,2016,5211.0
5605700,2016,312.0
5605762,2016,3489.0
5605820,2016,123.0
5605830,2016,4411.0
5606090,2016,308.0
5606240,2016,1949.0
7200030,2016,767406.0
0100195,2017,2170.0
0100001,2017,1789.0
0100003,2017,501.0
0100005,2017,6467.0
0100006,2017,11295.0
0100007,2017,20992.0
0100008,2017,11613.0
0100011,2017,3085.0
0100012,2017,2515.0
0100013,2017,5932.0
0100030,2017,4016.0
0100060,2017,1883.0
0100090,2017,4431.0
0100100,2017,1876.0
0100120,2017,5162.0
0100180,2017,1431.0
0100185,2017,3187.0
0100188,2017,1942.0
0100189,2017,1412.0
0100190,2017,8779.0
0100194,2017,5383.0
0100210,2017,11145.0
0100240,2017,13509.0
0100270,2017,44999.0
0100300,2017,2340.0
0100330,2017,5875.0
0100360,2017,4728.0
0100390,2017,42978.0
0100420,2017,11869.0
0100450,2017,1024.0
0100480,2017,2166.0
0100510,2017,4570.0
0100540,2017,12582.0
0100600,2017,5955.0
0100630,2017,5208.0
0100660,2017,10550.0
0100690,2017,2706.0
0100720,2017,4336.0
0100750,2017,2857.0
0100780,2017,3420.0
0100810,2017,4034.0
0100840,2017,4667.0
0100870,2017,2774.0
0100900,2017,1905.0
0100930,2017,4820.0
0100960,2017,3134.0
0100990,2017,3474.0
0101020,2017,14883.0
0101050,2017,3500.0
0101080,2017,2571.0
0101110,2017,5286.0
0101140,2017,13948.0
0101170,2017,12435.0
0101200,2017,1902.0
0101230,2017,16121.0
0101260,2017,1102.0
0101290,2017,16520.0
0101320,2017,7065.0
0101350,2017,7358.0
0101380,2017,13384.0
0101410,2017,3174.0
0101440,2017,2249.0
0101470,2017,3454.0
0101530,2017,7442.0
0101560,2017,3596.0
0101590,2017,4998.0
0101620,2017,7446.0
0101640,2017,1623.0
0101660,2017,4276.0
0101680,2017,1999.0
0101690,2017,1675.0
0101710,2017,3490.0
0101720,2017,1884.0
0101730,2017,3278.0
0101740,2017,3581.0
0101760,2017,5951.0
0101770,2017,8597.0
0101800,2017,40584.0
0101830,2017,8393.0
0101860,2017,2160.0
0101890,2017,3305.0
0101920,2017,53632.0
0101950,2017,3088.0
0101980,2017,1301.0
0102010,2017,11310.0
0102040,2017,7242.0
0102070,2017,14736.0
0102100,2017,13774.0
0102130,2017,582.0
0102160,2017,2378.0
0102190,2017,3492.0
0102220,2017,29022.0
0102250,2017,2050.0
0102310,2017,5252.0
0102350,2017,1226.0
0102370,2017,92326.0
0102400,2017,5071.0
0102430,2017,51280.0
0102480,2017,11750.0
0102490,2017,6077.0
0102520,2017,3184.0
0102550,2017,1696.0
0102580,2017,6673.0
0102610,2017,1555.0
0102635,2017,5962.0
0102640,2017,3494.0
0102650,2017,6257.0
0102670,2017,2151.0
0102700,2017,9734.0
0102730,2017,4186.0
0102760,2017,1368.0
0102790,2017,3134.0
0102820,2017,3725.0
0102850,2017,1218.0
0102880,2017,6159.0
0102910,2017,2774.0
0102940,2017,2900.0
0102970,2017,4792.0
0103000,2017,1791.0
0103030,2017,30743.0
0103062,2017,13209.0
0103090,2017,2579.0
0103120,2017,3464.0
0103150,2017,2860.0
0103180,2017,10318.0
0103210,2017,4195.0
0103240,2017,2219.0
0103270,2017,1341.0
0103300,2017,1178.0
0103330,2017,3420.0
0103360,2017,17766.0
0103390,2017,25178.0
0103420,2017,2066.0
0103430,2017,9026.0
0103450,2017,11155.0
0103480,2017,3822.0
0103510,2017,2701.0
0103540,2017,1243.0
0103580,2017,3141.0
0200001,2017,5305.0
0200003,2017,2624.0
0200004,2017,589.0
0200005,2017,420.0
0200007,2017,446.0
0200010,2017,55.0
0200020,2017,2262.0
0200030,2017,209.0
0200050,2017,576.0
0200060,2017,629.0
0200070,2017,499.0
0200090,2017,287.0
0200100,2017,1327.0
0200120,2017,653.0
0200130,2017,133.0
0200150,2017,3068.0
0200180,2017,73861.0
0200210,2017,7095.0
0200240,2017,1977.0
0200270,2017,500.0
0200300,2017,146.0
0200330,2017,89.0
0200360,2017,146.0
0200390,2017,13318.0
0200450,2017,175.0
0200480,2017,3617.0
0200485,2017,365.0
0200510,2017,27559.0
0200520,2017,272.0
0200525,2017,508.0
0200540,2017,104.0
0200570,2017,1140.0
0200600,2017,24153.0
0200610,2017,2495.0
0200625,2017,2694.0
0200630,2017,6.0
0200660,2017,738.0
0200670,2017,99.0
0200680,2017,185.0
0200690,2017,136.0
0200700,2017,332.0
0200710,2017,891.0
0200715,2017,52.0
0200720,2017,829.0
0200730,2017,198.0
0200760,2017,507.0
0200770,2017,325.0
0200775,2017,373.0
0200780,2017,887.0
0200800,2017,172.0
0200810,2017,481.0
0200840,2017,149.0
0200862,2017,590.0
0400004,2017,361.0
0400005,2017,341.0
0400022,2017,131.0
0400480,2017,299.0
0400600,2017,28746.0
0400630,2017,31.0
0400750,2017,13.0
0400840,2017,339.0
0400870,2017,63.0
0400960,2017,15288.0
0401050,2017,7100.0
0401080,2017,581.0
0401260,2017,41.0
0401290,2017,138.0
0401380,2017,10980.0
0401500,2017,7215.0
0401650,2017,335.0
0401680,2017,46434.0
0401710,2017,18193.0
0401920,2017,22.0
0402130,2017,56.0
0402190,2017,260.0
0402220,2017,265.0
0402250,2017,1346.0
0402370,2017,5949.0
0402400,2017,12502.0
0402430,2017,18349.0
0402490,2017,180.0
0402760,2017,94.0
0402790,2017,1803.0
0402820,2017,92.0
0403060,2017,13679.0
0403240,2017,9693.0
0403420,2017,32169.0
0403660,2017,73.0
0403900,2017,89.0
0403960,2017,14956.0
0404170,2017,124.0
0404230,2017,36237.0
0404290,2017,17421.0
0404320,2017,8363.0
0404380,2017,23576.0
0404440,2017,14472.0
0404500,2017,10830.0
0404530,2017,186.0
0404770,2017,1348.0
0404860,2017,262.0
0404920,2017,88.0
0405100,2017,10.0
0405190,2017,3565.0
0405220,2017,548.0
0405340,2017,177.0
0405400,2017,2819.0
0405430,2017,419.0
0405640,2017,1368.0
0405670,2017,7394.0
0405730,2017,53.0
0405760,2017,152.0
0405850,2017,1018.0
0405880,2017,2160.0
0406000,2017,273.0
0406150,2017,419.0
0406210,2017,21862.0
0406300,2017,13476.0
0406360,2017,173.0
0406510,2017,213.0
0406630,2017,242.0
0406780,2017,307.0
0406900,2017,1361.0
0406930,2017,10.0
0407020,2017,3153.0
0407080,2017,35141.0
0407200,2017,1310.0
0407380,2017,18.0
0407500,2017,836.0
0407680,2017,71.0
0407770,2017,64.0
0407860,2017,553.0
0407890,2017,7051.0
0407920,2017,212.0
0408130,2017,1097.0
0408310,2017,26362.0
0408430,2017,59.0
0408460,2017,41.0
0408490,2017,4645.0
0408550,2017,3719.0
0408640,2017,76.0
0408820,2017,6247.0
0408880,2017,58.0
0409030,2017,5.0
0409060,2017,58279.0
0409090,2017,688.0
0409120,2017,79.0
0409360,2017,49.0
0409390,2017,1664.0
0409510,2017,93.0
0409540,2017,55.0
0409570,2017,40.0
0409600,2017,22400.0
0400082,2017,10856.0
0400450,2017,38864.0
0400720,2017,1325.0
0401160,2017,865.0
0401410,2017,20700.0
0401740,2017,24319.0
0403450,2017,90448.0
0405070,2017,6310.0
0406030,2017,485.0
0406330,2017,207483.0
0407530,2017,3337.0
0408340,2017,62599.0
0408520,2017,60905.0
0408910,2017,576.0
0409630,2017,51646.0
0400001,2017,9593.0
0400003,2017,3876.0
0400021,2017,3585.0
0400023,2017,2167.0
0400026,2017,638.0
0400212,2017,1423.0
0400295,2017,12292.0
0400520,2017,745.0
0400680,2017,25241.0
0400790,2017,9018.0
0400910,2017,475.0
0401000,2017,690.0
0401180,2017,1134.0
0401330,2017,58.0
0401460,2017,11498.0
0401600,2017,2381.0
0401760,2017,5416.0
0401810,2017,2736.0
0401870,2017,63780.0
0401940,2017,7016.0
0402320,2017,10921.0
0402530,2017,4500.0
0402600,2017,780.0
0402690,2017,45204.0
0402860,2017,18824.0
0402920,2017,16628.0
0403010,2017,7064.0
0403040,2017,3291.0
0403080,2017,581.0
0403150,2017,1467.0
0403200,2017,1974.0
0403290,2017,2125.0
0403310,2017,734.0
0403400,2017,53747.0
0403500,2017,2113.0
0403550,2017,40.0
0403730,2017,153.0
0403780,2017,26794.0
0403820,2017,2870.0
0403870,2017,12287.0
0403950,2017,2410.0
0403990,2017,13844.0
0404010,2017,606.0
0404060,2017,3054.0
0404280,2017,8911.0
0404410,2017,683.0
0404570,2017,1466.0
0404630,2017,22187.0
0404720,2017,14409.0
0404820,2017,1024.0
0404970,2017,113946.0
0405030,2017,1842.0
0405320,2017,1859.0
0405460,2017,1806.0
0405530,2017,6311.0
0405820,2017,4509.0
0405930,2017,56391.0
0405980,2017,2533.0
0406070,2017,3206.0
0406120,2017,449.0
0406250,2017,52535.0
0406440,2017,1179.0
0406580,2017,2904.0
0406730,2017,7854.0
0406740,2017,1681.0
0406810,2017,12882.0
0406850,2017,966.0
0406870,2017,2150.0
0406960,2017,2237.0
0407130,2017,2315.0
0407170,2017,2989.0
0407240,2017,4369.0
0407300,2017,8980.0
0407430,2017,93.0
0407520,2017,5329.0
0407570,2017,41871.0
0407630,2017,234.0
0407700,2017,4172.0
0407750,2017,59461.0
0407820,2017,3225.0
0408020,2017,766.0
0408080,2017,1045.0
0408170,2017,27798.0
0408230,2017,588.0
0408280,2017,1921.0
0408410,2017,2222.0
0408600,2017,1452.0
0408680,2017,4913.0
0408800,2017,96583.0
0408850,2017,17036.0
0409160,2017,5103.0
0409190,2017,2125.0
0409250,2017,1933.0
0409310,2017,945.0
0409430,2017,3324.0
0409460,2017,2975.0
0409733,2017,1319.0
0500001,2017,1893.0
0500006,2017,1924.0
0500009,2017,1433.0
0500012,2017,1092.0
0500015,2017,6481.0
0500016,2017,1028.0
0500017,2017,4843.0
0500019,2017,4733.0
0500020,2017,916.0
0500021,2017,672.0
0500023,2017,2137.0
0500026,2017,6938.0
0500028,2017,2034.0
0500029,2017,1661.0
0500030,2017,671.0
0500032,2017,642.0
0500041,2017,595.0
0500042,2017,2001.0
0500043,2017,5392.0
0500044,2017,4369.0
0500045,2017,1379.0
0500046,2017,1204.0
0500047,2017,2484.0
0500048,2017,938.0
0500049,2017,4255.0
0500051,2017,470.0
0500065,2017,960.0
0500067,2017,1166.0
0500068,2017,1200.0
0500070,2017,992.0
0500071,2017,1028.0
0500072,2017,573.0
0500073,2017,1031.0
0500076,2017,788.0
0500079,2017,1476.0
0500082,2017,1713.0
0500405,2017,1615.0
0502250,2017,3921.0
0502280,2017,481.0
0502430,2017,2705.0
0502550,2017,403.0
0502580,2017,2038.0
0502610,2017,1702.0
0502670,2017,686.0
0502700,2017,2028.0
0502730,2017,695.0
0502790,2017,1535.0
0502820,2017,744.0
0502880,2017,4950.0
0502960,2017,7849.0
0503030,2017,2655.0
0503060,2017,25302.0
0503090,2017,1116.0
0503150,2017,3068.0
0503240,2017,1516.0
0503300,2017,587.0
0503320,2017,4372.0
0503420,2017,529.0
0503450,2017,1915.0
0503480,2017,643.0
0503630,2017,834.0
0503640,2017,2315.0
0503690,2017,13125.0
0503710,2017,1037.0
0503750,2017,14259.0
0503770,2017,791.0
0503840,2017,814.0
0503960,2017,892.0
0504020,2017,2612.0
0504050,2017,2124.0
0504080,2017,1007.0
0504110,2017,1395.0
0504170,2017,584.0
0504200,2017,1519.0
0504350,2017,719.0
0504370,2017,1112.0
0504380,2017,3588.0
0504410,2017,1540.0
0504560,2017,739.0
0504590,2017,17030.0
0504680,2017,1210.0
0504740,2017,624.0
0504800,2017,2704.0
0504860,2017,779.0
0504890,2017,1086.0
0504930,2017,2545.0
0504980,2017,1072.0
0505170,2017,687.0
0505190,2017,583.0
0505340,2017,405.0
0505410,2017,2169.0
0505430,2017,1726.0
0505470,2017,1226.0
0505500,2017,2139.0
0505550,2017,704.0
0505580,2017,676.0
0505680,2017,6322.0
0505760,2017,1661.0
0505850,2017,1085.0
0505970,2017,1027.0
0506060,2017,4290.0
0506090,2017,2943.0
0506120,2017,16553.0
0506150,2017,1556.0
0506210,2017,1321.0
0506240,2017,587.0
0506270,2017,5036.0
0506330,2017,21832.0
0506360,2017,1317.0
0506420,2017,1334.0
0506540,2017,2078.0
0506630,2017,1388.0
0506690,2017,1287.0
0506840,2017,2876.0
0506870,2017,1988.0
0506900,2017,4335.0
0506930,2017,1908.0
0506990,2017,5041.0
0507110,2017,950.0
0507140,2017,451.0
0507170,2017,1411.0
0507230,2017,628.0
0507290,2017,1054.0
0507320,2017,1511.0
0507350,2017,1558.0
0507380,2017,4748.0
0507530,2017,1102.0
0507560,2017,2415.0
0507620,2017,790.0
0507680,2017,3563.0
0507710,2017,678.0
0507740,2017,708.0
0507770,2017,2368.0
0507840,2017,4173.0
0507860,2017,912.0
0507890,2017,6196.0
0507920,2017,1060.0
0507990,2017,803.0
0508040,2017,7140.0
0508130,2017,3624.0
0508240,2017,751.0
0508280,2017,9248.0
0508340,2017,722.0
0508400,2017,1460.0
0508490,2017,633.0
0508610,2017,5788.0
0508640,2017,1942.0
0508670,2017,4375.0
0508700,2017,1755.0
0508730,2017,1293.0
0508940,2017,1997.0
0509000,2017,42050.0
0509060,2017,2126.0
0509150,2017,621.0
0509190,2017,490.0
0509240,2017,3759.0
0509270,2017,670.0
0509330,2017,1595.0
0509360,2017,1851.0
0509390,2017,6246.0
0509420,2017,737.0
0509480,2017,1582.0
0509510,2017,908.0
0509540,2017,1639.0
0509570,2017,794.0
0509600,2017,673.0
0509630,2017,1679.0
0509720,2017,977.0
0509750,2017,2637.0
0509780,2017,844.0
0509840,2017,2593.0
0509990,2017,666.0
0510080,2017,549.0
0510170,2017,691.0
0510200,2017,2466.0
0510260,2017,915.0
0510290,2017,1053.0
0510320,2017,1194.0
0510380,2017,2562.0
0510410,2017,731.0
0510440,2017,5587.0
0510560,2017,577.0
0510680,2017,13838.0
0510920,2017,421.0
0510950,2017,1972.0
0510980,2017,458.0
0511010,2017,2051.0
0511070,2017,840.0
0511130,2017,1509.0
0511220,2017,855.0
0511340,2017,1415.0
0511370,2017,1052.0
0511610,2017,2532.0
0511700,2017,1588.0
0511730,2017,447.0
0511760,2017,2738.0
0511820,2017,1096.0
0511850,2017,37605.0
0511880,2017,854.0
0511970,2017,24252.0
0512000,2017,844.0
0512060,2017,8538.0
0512090,2017,1003.0
0512180,2017,581.0
0512210,2017,7859.0
0512420,2017,944.0
0512450,2017,6052.0
0512480,2017,778.0
0512510,2017,1353.0
0512520,2017,3348.0
0512540,2017,1331.0
0512570,2017,899.0
0512630,2017,652.0
0512660,2017,30560.0
0512930,2017,480.0
0512960,2017,2344.0
0513080,2017,4952.0
0513110,2017,7722.0
0513230,2017,1060.0
0513350,2017,1369.0
0513380,2017,3841.0
0513410,2017,9139.0
0513530,2017,4254.0
0513560,2017,824.0
0513680,2017,2055.0
0513930,2017,3538.0
0514010,2017,1109.0
0514020,2017,1037.0
0514040,2017,675.0
0514140,2017,3553.0
0514370,2017,758.0
0514400,2017,683.0
0514430,2017,3536.0
0514490,2017,952.0
0600006,2017,4897.0
0600012,2017,310.0
0601420,2017,3283.0
0601427,2017,2131.0
0601680,2017,441.0
0601710,2017,19470.0
0601890,2017,96.0
0601950,2017,20481.0
0601980,2017,180.0
0602100,2017,4225.0
0602160,2017,12001.0
0602220,2017,1206.0
0602250,2017,165.0
0602310,2017,29687.0
0602360,2017,575.0
0602370,2017,131.0
0602610,2017,52906.0
0602760,2017,1094.0
0603000,2017,1467.0
0603060,2017,840.0
0603090,2017,550.0
0603180,2017,1974.0
0603270,2017,7900.0
0603420,2017,10176.0
0603480,2017,6230.0
0603630,2017,63281.0
0603720,2017,229.0
0603750,2017,534.0
0603780,2017,164.0
0603870,2017,654.0
0604080,2017,1898.0
0604200,2017,1093.0
0604260,2017,3778.0
0604350,2017,781.0
0604380,2017,7003.0
0604500,2017,228.0
0604530,2017,9666.0
0604560,2017,29.0
0604650,2017,1435.0
0604800,2017,16988.0
0604860,2017,78.0
0604890,2017,47.0
0604980,2017,362.0
0605190,2017,44.0
0605220,2017,579.0
0605250,2017,36.0
0605280,2017,153.0
0605400,2017,443.0
0605490,2017,101.0
0605520,2017,198.0
0605580,2017,33974.0
0605640,2017,555.0
0605730,2017,103.0
0605790,2017,8414.0
0605910,2017,16572.0
0606000,2017,34.0
0606030,2017,917.0
0606060,2017,1634.0
0606090,2017,826.0
0606100,2017,238.0
0606270,2017,9866.0
0606330,2017,1455.0
0606360,2017,12062.0
0606390,2017,36082.0
0606420,2017,93.0
0606480,2017,7345.0
0606510,2017,42.0
0606540,2017,140.0
0606570,2017,5801.0
0606690,2017,321.0
0606720,2017,775.0
0606750,2017,4076.0
0606810,2017,41283.0
0606960,2017,128.0
0607140,2017,6587.0
0607170,2017,505.0
0607200,2017,20500.0
0607260,2017,90.0
0607350,2017,28.0
