RFP_ID,Status,Account_Name,Event_Name,Event_Type,Event_Format,Event_Configuration,Market_Segment,Organization_Industry,Lead_Source,Client_Priority,Inquiry_Date,Decision_Date,Decision_Days,Arrival_Date,Departure_Date,Nights,Lead_Time,Peak_Room_Block,Total_Room_Nights_Requested,Attendees,Has_Meeting_Space,Meeting_Spaces,Has_FnB_Requirements,Has_Special_Requirements,Response_Due_Days,Budget_Provided,Budget_Amount,Destinations_Considered,Forecasted_Occupancy,Baseline_ADR,Quoted_ADR,Proposed_Room_Revenue,Proposed_Meeting_Revenue,Proposed_FnB_Revenue,Proposed_Total_Revenue,Actual_Room_Nights,Actual_Room_Revenue,Actual_Meeting_Revenue,Actual_FnB_Revenue,Actual_Total_Revenue,Actual_Pickup_Rate,Actual_FnB_Per_Person,Lost_Reason,Year,Month,Num_Room_Types,Pct_Standard_Rooms,Pct_Premium_Rooms,Has_Suites,Rate_Spread,Min_Room_Rate,Max_Room_Rate,Suite_Rate,Standard_Rate,Peak_Night_Index,Night_Variance_Pct,Rooms_Night_1,Rooms_Night_2,Rooms_Night_3,Rooms_Night_4,Num_Meeting_Rooms,Num_Sessions,Num_Meeting_Days,Total_Meeting_Hours,Uses_Ballroom,Uses_Boardroom,Num_Setup_Styles,Primary_Setup,Max_AV_Level,Has_Premium_AV,Avg_AV_Level,Total_Room_Rental,Total_AV_Cost,Total_Session_FnB,Total_Meeting_Cost,Num_FnB_Types,Has_Dinner,Has_Reception,Has_Evening_Session,Full_Day_Pct,Avg_Room_Utilization
L-202407-67939,Lost,Consulting Network,Town Hall Meeting,Corporate,In-person,Meeting Only,Healthcare,Healthcare,Referral,Low,2024-05-08,2024-05-24,9,2024-07-16,2024-07-18,2,69,0,0,145,1,Grand Ballroom,0,0,7,0.0,0.0,4,64.4,157.64,0.0,0.0,7509.16,25092.53,32601.69,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2024,7,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,2,3,24,1,0,1,Theater,2,0,2.44,2023.43,1472,1208,4539.34,2,0,0,0,100.0,0.6
L-202407-73413,Lost,Energy Solutions,Sales Kickoff,Corporate,Hybrid,Full Package,Government,Government,Website,High,2024-05-28,2024-06-20,12,2024-07-19,2024-07-20,1,52,50,50,55,1,Half Ballroom,1,0,11,1.0,79929.46,3,62.4,162.08,167.88,8613.76,2809.19,5509.16,16932.11,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2024,7,4,54.2,45.8,1,100.32,140.32,240.64,240.64,146.57,1,0.0,50,0,0,0,1,1,1,12,1,0,1,Banquet,2,0,2.14,1201.18,318,2630,4673.4,5,0,0,0,0.0,0.46
L-202407-56939,Lost,Education Foundation,State Convention,Association,Virtual,Rooms Only,Education,Education,Sales Call,Medium,2023-07-22,2023-08-13,19,2024-07-21,2024-07-24,3,365,24,72,26,0,,0,0,3,0.0,0.0,1,68.0,156.0,156.82,11403.28,0.0,0.0,11403.28,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2024,7,3,68.4,31.6,1,141.84,132.11,273.95,178.31,132.11,2,15.3,15,24,19,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202407-24733,Lost,Industry Trade Group,Educational Seminar Series,Association,In-person,Full Package,Other,Other,Direct Inquiry,Medium,2023-11-30,2024-01-03,20,2024-07-22,2024-07-24,2,235,70,140,80,1,Half Ballroom,1,0,14,0.0,0.0,2,66.9,161.58,148.23,23496.08,5173.5,15103.84,43773.42,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2024,7,4,73.4,26.6,1,141.66,138.21,279.87,215.12,138.21,2,2.9,68,70,0,0,1,4,3,24,1,0,1,Classroom,2,0,1.92,1164.71,1311,12256,14813.81,4,0,0,0,0.0,0.67
L-202407-34127,Lost,Technology Innovators,New Hire Orientation,Corporate,In-person,Full Package,Professional Services,Professional Services,Third-Party Planner,Low,2024-05-18,2024-06-06,10,2024-07-22,2024-07-24,2,65,32,64,36,1,Breakout Room,1,0,9,1.0,46228.2,2,65.2,159.73,160.45,10133.0,5290.8,6093.86,21517.66,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,7,3,53.3,46.7,1,130.03,162.72,292.75,195.9,195.9,2,25.0,24,32,0,0,1,6,3,24,0,0,1,Theater,3,1,2.7,537.11,653,13536,16393.94,4,0,0,0,0.0,0.9
L-202407-59559,Lost,Personal Event,Anniversary Celebration,Wedding/Social,In-person,Rooms Only,Social,Social/Private,Cvent,Low,2024-01-10,2024-02-07,22,2024-07-24,2024-07-26,2,196,40,80,44,0,,1,0,6,0.0,0.0,4,64.5,165.9,170.35,11875.91,0.0,0.0,11875.91,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,7,3,60.0,40.0,1,35.21,150.33,185.54,185.54,150.33,2,5.0,38,40,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202407-29482,Lost,Private Individual,Baby Shower Weekend,Wedding/Social,In-person,Full Package,Social,Social/Private,Sales Call,Low,2024-01-27,2024-03-20,39,2024-07-28,2024-07-29,1,183,29,29,34,1,Breakout Room,1,0,14,0.0,0.0,3,64.8,156.76,143.55,4316.54,2770.27,4898.53,11985.34,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,7,3,53.4,46.6,0,142.82,151.12,293.94,0.0,151.12,1,0.0,29,0,0,0,1,1,1,4,0,0,1,Banquet,2,0,1.53,428.88,883,1020,2394.0,5,0,1,1,0.0,0.85
L-202408-34514,Lost,Global Industries,Board of Directors Meeting,Corporate,Hybrid,Full Package,Professional Services,Professional Services,Repeat Client,Medium,2024-05-05,2024-05-28,9,2024-08-01,2024-08-02,1,88,55,55,60,1,Half Ballroom,1,1,14,1.0,57364.36,2,75.0,167.81,172.71,8733.76,3170.58,4781.72,16686.06,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,8,4,64.0,36.0,1,122.75,126.68,249.43,249.43,126.68,1,0.0,55,0,0,0,1,1,2,8,1,0,1,Classroom,0,0,0.46,815.59,0,1152,1644.35,2,0,0,0,100.0,0.5
L-202408-56494,Lost,Professional Services Group,Performance Review Summit,Corporate,In-person,Full Package,Healthcare,Healthcare,Third-Party Planner,High,2024-05-09,2024-05-23,7,2024-08-02,2024-08-04,2,85,70,140,86,1,Half Ballroom,1,1,7,1.0,33008.1,3,70.7,156.89,164.35,24163.64,5213.87,15222.43,44599.94,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,8,2,56.4,43.6,1,47.45,149.8,197.25,197.25,149.8,2,8.6,64,70,0,0,2,1,1,12,1,0,1,Theater,2,0,2.46,1461.45,897,1110,4154.26,3,0,0,0,100.0,0.72
L-202408-61466,Lost,Insurance Federation,Networking Summit,Association,In-person,Full Package,Healthcare,Healthcare,Website,Medium,2023-11-26,2023-12-31,24,2024-08-02,2024-08-03,1,250,52,52,63,1,Half Ballroom,1,0,11,1.0,21217.87,1,73.5,166.84,164.14,7903.83,2642.83,6707.13,17253.79,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,8,4,67.7,32.3,1,127.88,142.04,269.92,172.47,142.04,1,0.0,52,0,0,0,1,1,1,4,1,0,1,Classroom,1,0,1.32,1184.16,139,2900,4544.94,5,0,1,1,50.0,0.53
L-202408-12043,Lost,Real Estate Board,Educational Seminar Series,Association,In-person,Full Package,Education,Education,Website,High,2024-02-12,2024-03-07,14,2024-08-03,2024-08-04,1,173,32,32,35,1,Breakout Room,1,1,10,1.0,75990.98,3,75.2,165.61,157.03,5112.14,2435.44,3915.65,11463.23,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2024,8,2,73.8,26.2,0,127.6,149.48,277.08,0.0,149.48,1,0.0,32,0,0,0,1,2,1,8,0,0,1,Classroom,1,0,0.82,576.23,1379,7440,11012.91,5,1,1,1,100.0,0.88
L-202408-90636,Lost,State Medical Association,Awards Gala Weekend,Association,In-person,Rooms Only,Association,Association,Sales Call,Medium,2023-11-23,2023-12-16,19,2024-08-03,2024-08-07,4,254,113,452,124,0,,1,1,4,0.0,0.0,2,69.2,163.16,169.3,77287.56,0.0,0.0,77287.56,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2024,8,3,64.2,35.8,1,129.51,141.51,271.02,181.4,181.4,2,2.3,107,113,111,107,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202408-75461,Lost,Regional Healthcare System,Board of Directors Meeting,Corporate,In-person,Rooms Only,Healthcare,Healthcare,Third-Party Planner,High,2024-04-05,2024-04-25,13,2024-08-04,2024-08-06,2,121,48,96,52,0,,0,0,7,0.0,0.0,4,69.5,168.69,162.58,14762.89,0.0,0.0,14762.89,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2024,8,3,67.7,32.3,1,137.99,140.62,278.61,193.2,140.62,2,25.0,36,48,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202408-38869,Lost,Insurance Federation,Policy Symposium,Association,In-person,Meeting Only,Healthcare,Healthcare,Repeat Client,Medium,2024-01-30,2024-02-24,20,2024-08-05,2024-08-07,2,188,0,0,70,1,Half Ballroom,0,1,5,0.0,0.0,4,66.8,161.35,0.0,0.0,5209.51,10803.99,16013.5,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,2,1,8,1,0,1,Banquet,2,0,1.77,1689.73,845,3000,4830.11,2,0,0,0,100.0,0.58
L-202408-87182,Lost,HR Professionals Network,Leadership Institute,Association,Virtual,Full Package,Government,Government,RFP,Low,2024-01-07,2024-02-10,23,2024-08-05,2024-08-07,2,211,33,66,39,1,Breakout Room,1,0,11,1.0,19766.76,4,68.7,163.2,164.78,11019.94,4676.12,6521.81,22217.87,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,8,3,64.8,35.2,1,138.44,145.84,284.28,234.93,145.84,2,33.3,22,33,0,0,1,4,2,16,0,0,1,Classroom,2,0,2.3,366.83,912,3904,6707.4,4,0,0,0,100.0,0.97
L-202408-35407,Lost,Technology Innovators,Board of Directors Meeting,Corporate,In-person,Full Package,Trade/Manufacturing,Trade/Manufacturing,RFP,High,2024-04-19,2024-05-13,13,2024-08-07,2024-08-09,2,110,44,88,56,1,Half Ballroom,1,1,11,1.0,22811.85,3,73.6,166.25,174.12,13089.85,5122.14,9706.34,27918.33,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2024,8,3,70.9,29.1,1,127.08,161.65,288.73,172.46,161.65,2,15.9,37,44,0,0,1,2,1,12,1,0,1,Classroom,3,1,2.83,1340.73,815,1496,4384.06,1,0,0,0,100.0,0.47
L-202408-60538,Lost,Professional Engineers Society,Awards Gala Weekend,Association,In-person,Meeting Only,Education,Education,Repeat Client,Medium,2023-11-01,2023-12-02,22,2024-08-08,2024-08-11,3,281,0,0,136,1,Grand Ballroom,0,0,9,1.0,31219.84,3,70.4,156.19,0.0,0.0,9847.8,32460.07,42307.87,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2024,8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,8,3,24,1,0,1,Classroom,0,0,0.3,1531.46,0,4960,6991.44,2,0,0,0,100.0,0.57
L-202408-32377,Lost,TechCorp Solutions,Management Training,Corporate,In-person,Full Package,Finance,Finance,Sales Call,Low,2024-05-08,2024-06-02,11,2024-08-09,2024-08-10,1,93,64,64,81,1,Half Ballroom,1,1,14,1.0,25458.02,4,70.0,164.71,170.54,10614.14,2665.37,6679.43,19958.94,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,8,2,67.9,32.1,1,48.37,141.49,189.86,189.86,141.49,1,0.0,64,0,0,0,2,5,3,24,1,0,1,Classroom,2,0,2.24,1367.92,1020,0,2384.18,0,0,0,0,50.0,0.68
L-202408-55723,Lost,Faith Community,Cultural Heritage Festival,SMERF,In-person,Full Package,Other,Other,Direct Inquiry,Low,2024-04-07,2024-05-03,15,2024-08-09,2024-08-10,1,124,34,34,41,1,Half Ballroom,1,0,11,0.0,0.0,1,74.2,161.44,146.95,5607.36,1602.21,1476.53,8686.1,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,8,3,75.0,25.0,1,41.56,136.23,177.79,177.79,136.23,1,0.0,34,0,0,0,1,4,3,24,1,0,1,Banquet,2,0,1.54,1223.35,231,12740,13572.0,5,1,0,1,100.0,0.34
L-202408-78820,Lost,Retail Corporation,Management Training,Corporate,In-person,Full Package,Technology,Technology,RFP,Medium,2024-05-01,2024-05-19,9,2024-08-12,2024-08-15,3,103,50,150,62,1,Half Ballroom,1,1,9,1.0,38506.03,1,66.2,162.26,166.73,25431.2,6713.2,12892.05,45036.45,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,8,2,74.1,25.9,0,152.1,125.58,277.68,0.0,125.58,2,1.9,48,50,48,0,2,2,1,8,1,0,1,Classroom,0,0,0.08,1354.95,0,5620,7984.02,5,0,0,0,0.0,0.52
L-202408-28355,Lost,Personal Event,Engagement Party,Wedding/Social,In-person,Full Package,Social,Social/Private,Repeat Client,Low,2023-08-16,2023-09-13,19,2024-08-15,2024-08-16,1,365,23,23,30,1,Breakout Room,1,0,9,1.0,24457.89,2,71.4,168.45,171.79,3761.24,2577.87,3412.34,9751.45,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2024,8,3,71.9,28.1,1,86.87,153.39,240.26,240.26,240.26,1,0.0,23,0,0,0,1,7,3,36,0,0,1,Banquet,3,1,2.72,452.21,220,22435,23891.53,5,0,0,0,100.0,0.75
L-202408-70444,Lost,Professional Engineers Society,Educational Seminar Series,Association,In-person,Meeting Only,Education,Education,Sales Call,Low,2024-02-17,2024-03-15,19,2024-08-19,2024-08-21,2,184,0,0,48,1,Half Ballroom,0,1,8,0.0,0.0,2,67.8,159.56,0.0,0.0,3813.04,8018.78,11831.82,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,3,2,16,1,0,1,Theater,1,0,0.88,891.12,722,2232,4837.33,3,0,0,0,50.0,0.4
L-202408-22609,Lost,Youth Athletics,High School Reunion,SMERF,In-person,Full Package,Education,Education,RFP,High,2024-05-11,2024-06-03,14,2024-08-21,2024-08-23,2,102,55,110,61,1,Half Ballroom,1,1,9,1.0,7636.65,4,70.4,152.94,152.37,17022.47,3808.99,4479.21,25310.67,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,8,2,58.1,41.9,1,56.93,161.86,218.79,218.79,161.86,2,1.8,54,55,0,0,2,2,1,12,1,0,1,Theater,0,0,0.22,1736.28,0,1592,3604.29,2,0,0,0,50.0,0.51
L-202408-60625,Lost,Pharmaceutical Partners,Product Launch Event,Corporate,In-person,Meeting Only,Legal,Legal,Repeat Client,Low,2024-06-15,2024-07-06,11,2024-08-26,2024-08-27,1,72,0,0,76,1,Half Ballroom,1,0,10,1.0,36302.26,4,77.3,163.93,0.0,0.0,3288.66,6755.97,10044.63,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2024,8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,1,2,8,1,0,1,Theater,2,0,2.3,1805.5,89,2436,4432.17,4,0,0,0,100.0,0.63
L-202408-60342,Lost,Social Event,Baby Shower Weekend,Wedding/Social,In-person,Full Package,Social,Social/Private,Sales Call,Medium,2023-10-04,2023-11-25,41,2024-08-29,2024-08-30,1,330,44,44,60,1,Half Ballroom,1,0,11,0.0,0.0,2,73.0,161.94,168.68,7415.18,3304.76,7964.33,18684.27,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,8,2,66.8,33.2,0,8.1,141.22,149.32,0.0,149.32,1,0.0,44,0,0,0,1,3,2,16,1,0,1,Banquet,0,0,0.27,946.63,0,11820,13369.39,5,0,0,0,100.0,0.5
L-202409-60418,Lost,Technology Innovators,Sales Kickoff,Corporate,In-person,Full Package,Government,Government,Sales Call,High,2024-05-18,2024-06-08,11,2024-09-01,2024-09-02,1,106,54,54,60,1,Half Ballroom,1,0,10,0.0,0.0,3,89.5,202.3,194.32,8667.49,2888.68,4820.91,16377.08,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2024,9,2,51.5,48.5,0,0.06,143.95,144.01,0.0,143.95,1,0.0,54,0,0,0,1,1,1,8,1,0,1,Theater,2,0,2.08,857.46,1223,411,4107.48,1,0,0,0,100.0,0.5
L-202409-88400,Lost,Community Church,Community Theater Production,SMERF,Hybrid,Full Package,Association,Association,Third-Party Planner,Medium,2024-06-07,2024-06-27,12,2024-09-03,2024-09-04,1,88,6,6,8,1,Boardroom,1,1,8,0.0,0.0,4,76.4,166.73,170.82,956.04,877.01,393.51,2226.56,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,9,4,72.8,27.2,1,53.25,143.89,197.14,197.14,149.0,1,0.0,6,0,0,0,1,1,3,12,0,1,1,Boardroom,2,0,2.29,382.34,540,2350,5308.14,5,1,0,1,0.0,0.57
L-202409-71254,Lost,Insurance Federation,Leadership Institute,Association,Hybrid,Full Package,Government,Government,Third-Party Planner,Medium,2023-11-25,2023-12-23,21,2024-09-06,2024-09-07,1,286,73,73,83,1,Half Ballroom,1,0,7,0.0,0.0,4,78.7,170.13,177.12,11202.55,2543.22,7306.82,21052.59,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,9,4,59.2,40.8,1,127.5,154.89,282.39,189.47,154.89,1,0.0,73,0,0,0,2,1,2,16,1,0,1,Theater,3,1,2.63,1422.69,611,3144,5629.53,4,0,0,0,100.0,0.69
L-202409-44003,Lost,Financial Services Group,Product Launch Event,Corporate,In-person,Full Package,Legal,Legal,Cvent,Low,2024-06-01,2024-06-18,8,2024-09-10,2024-09-13,3,101,13,39,17,1,Breakout Room,1,1,9,0.0,0.0,3,72.3,173.74,168.39,6442.66,4975.93,3915.27,15333.86,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2024,9,3,58.0,42.0,1,50.92,136.91,187.83,187.83,136.91,2,13.1,9,13,10,0,1,1,1,8,0,0,1,Classroom,2,0,2.18,464.15,472,2196,4087.12,3,0,0,0,100.0,0.42
L-202409-26784,Lost,HR Professionals Network,Certification Training,Association,In-person,Meeting Only,Healthcare,Healthcare,Cvent,Medium,2024-03-07,2024-04-08,27,2024-09-12,2024-09-14,2,189,0,0,132,1,Grand Ballroom,0,0,5,0.0,0.0,2,82.6,179.02,0.0,0.0,6193.96,20217.14,26411.1,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,5,3,36,1,0,1,Classroom,1,0,0.52,2368.6,949,1840,6125.7,2,0,0,0,100.0,0.55
L-202409-91509,Lost,Global Industries,Customer Advisory Board,Corporate,In-person,Full Package,Trade/Manufacturing,Trade/Manufacturing,RFP,Medium,2024-06-06,2024-06-25,11,2024-09-12,2024-09-14,2,98,52,104,61,1,Half Ballroom,1,0,8,1.0,17827.94,4,76.8,167.42,168.97,15726.69,6366.35,10970.86,33063.9,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2024,9,4,50.8,49.2,1,151.74,132.43,284.17,243.84,132.43,2,0.0,52,52,0,0,1,1,1,4,1,0,1,Classroom,2,0,2.45,1335.46,980,162,5749.17,1,0,0,0,100.0,0.51
L-202409-46608,Lost,Private Party,Family Reunion Weekend,Wedding/Social,In-person,Full Package,Social,Social/Private,Sales Call,High,2024-04-03,2024-05-15,34,2024-09-17,2024-09-18,1,167,40,40,46,1,Half Ballroom,1,1,8,1.0,63644.69,2,77.7,169.37,173.69,6061.44,2760.06,5642.75,14464.25,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,9,4,65.3,34.7,1,126.13,146.92,273.05,232.16,150.93,1,0.0,40,0,0,0,1,5,3,24,1,0,1,Banquet,3,1,2.69,1325.98,1138,11910,14288.12,3,0,0,0,100.0,0.38
L-202409-51204,Lost,Volunteer Network,Faith-Based Conference,SMERF,In-person,Full Package,Government,Government,Sales Call,Low,2024-04-17,2024-05-11,16,2024-09-19,2024-09-21,2,155,34,68,40,1,Breakout Room,1,0,8,0.0,0.0,2,82.2,174.71,178.64,10752.04,2703.68,3206.65,16662.37,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,9,4,72.0,28.0,1,107.24,143.66,250.9,250.9,143.66,2,23.5,26,34,0,0,1,2,1,8,0,0,1,Theater,3,1,2.93,369.05,370,2512,4460.2,2,0,0,0,50.0,1.0
L-202409-47672,Lost,Personal Event,Martinez-Garcia Wedding,Wedding/Social,In-person,Rooms Only,Social,Social/Private,Sales Call,Low,2024-04-27,2024-06-07,36,2024-09-24,2024-09-25,1,150,19,19,20,0,,0,1,5,1.0,40360.79,1,80.6,177.07,177.97,3241.75,0.0,0.0,3241.75,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,9,4,52.8,47.2,1,30.82,149.63,180.45,180.45,154.57,1,0.0,19,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202409-98356,Lost,Education Foundation,Networking Summit,Association,Hybrid,Full Package,Government,Government,Third-Party Planner,Medium,2024-02-09,2024-03-16,24,2024-09-25,2024-09-27,2,229,86,172,111,1,Half Ballroom,1,0,12,0.0,0.0,2,77.2,172.72,177.46,27729.83,6553.97,19155.41,53439.21,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2024,9,4,51.9,48.1,1,134.6,138.06,272.66,222.7,138.06,2,2.3,84,86,0,0,2,4,2,16,1,0,1,Theater,0,0,0.17,1260.52,0,1608,2745.83,2,0,0,0,50.0,0.93
L-202409-66803,Lost,Private Individual,Baby Shower Weekend,Wedding/Social,In-person,Full Package,Social,Social/Private,Third-Party Planner,Low,2023-12-17,2024-01-17,20,2024-09-29,2024-10-01,2,287,30,60,41,1,Half Ballroom,1,1,11,0.0,0.0,4,90.1,205.63,196.0,9118.83,6129.29,9239.93,24488.05,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2024,9,4,58.6,41.4,1,147.55,143.23,290.78,182.61,143.23,2,36.7,19,30,0,0,1,1,2,24,1,0,1,Banquet,1,0,1.28,1175.6,161,820,3158.45,5,1,0,1,0.0,0.34
L-202409-44478,Lost,Energy Solutions,Leadership Summit,Corporate,Hybrid,Full Package,Professional Services,Professional Services,Third-Party Planner,Low,2024-06-17,2024-07-08,11,2024-09-30,2024-10-02,2,105,28,56,31,1,Breakout Room,1,0,10,0.0,0.0,2,81.7,169.59,168.98,9679.96,5289.75,5905.29,20875.0,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,9,3,63.7,36.3,1,125.89,143.69,269.58,194.47,194.47,2,10.7,25,28,0,0,1,2,1,8,0,0,1,Classroom,3,1,2.83,368.78,938,2504,3876.01,4,0,0,0,100.0,0.78
L-202410-50144,Lost,Pharmaceutical Partners,Management Training,Corporate,In-person,Full Package,Trade/Manufacturing,Trade/Manufacturing,Sales Call,Low,2024-08-12,2024-09-05,11,2024-10-06,2024-10-08,2,55,12,24,14,1,Boardroom,1,1,13,0.0,0.0,3,95.9,210.0,220.36,3606.73,3443.52,2025.08,9075.33,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,10,2,66.5,33.5,0,3.88,133.03,136.91,0.0,136.91,2,33.3,8,12,0,0,1,2,2,24,0,1,1,Boardroom,0,0,0.35,352.09,0,816,3283.67,1,0,0,0,50.0,1.0
L-202410-78556,Lost,Family Celebration,Retirement Party,Wedding/Social,In-person,Meeting Only,Social,Social/Private,Referral,High,2023-12-23,2024-01-26,27,2024-10-12,2024-10-15,3,294,0,0,131,1,Grand Ballroom,1,0,7,1.0,29028.42,3,80.7,176.97,0.0,0.0,14181.13,56902.71,71083.84,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,10,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,5,3,12,1,0,1,Reception,2,0,2.26,1858.38,534,6885,8643.08,3,0,0,0,100.0,0.55
L-202410-98694,Lost,Nursing Council,Regional Chapter Meeting,Association,In-person,Rooms Only,Government,Government,Referral,Medium,2024-04-09,2024-04-28,15,2024-10-24,2024-10-26,2,198,108,216,118,0,,0,0,4,0.0,0.0,2,78.4,172.22,175.39,35967.58,0.0,0.0,35967.58,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2024,10,2,56.2,43.8,0,20.23,138.84,159.07,0.0,138.84,2,4.6,103,108,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202410-60800,Lost,Faith Community,School District Meeting,SMERF,In-person,Full Package,Education,Education,RFP,Medium,2024-06-03,2024-06-30,15,2024-10-25,2024-10-28,3,144,38,114,45,1,Half Ballroom,1,0,12,1.0,6037.02,2,85.0,175.59,164.68,17914.2,5063.08,5185.56,28162.84,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,10,4,61.8,38.2,1,109.32,165.29,274.61,238.87,186.17,2,6.9,32,38,33,0,1,2,1,12,1,0,1,Classroom,3,1,2.78,812.39,253,3678,5466.07,3,0,0,0,100.0,0.38
L-202410-21848,Lost,Heritage Travel,International Tour Package,Corporate,In-person,Rooms Only,Other,Other,Sales Call,Low,2024-07-06,2024-07-23,13,2024-10-26,2024-10-27,1,112,37,37,40,0,,1,0,4,0.0,0.0,4,97.0,208.7,200.0,6357.42,0.0,0.0,6357.42,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,10,3,57.8,42.2,0,18.91,136.05,154.96,0.0,136.05,1,0.0,37,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202410-58005,Lost,Family Celebration,Family Reunion Weekend,Wedding/Social,In-person,Full Package,Other,Other,Sales Call,Medium,2023-11-06,2023-11-29,15,2024-10-29,2024-10-30,1,358,30,30,33,1,Breakout Room,1,1,8,0.0,0.0,4,87.6,178.23,165.02,4513.02,3081.68,4288.95,11883.65,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,10,4,70.6,29.4,1,118.25,129.83,248.08,248.08,129.83,1,0.0,30,0,0,0,1,2,2,8,0,0,1,Banquet,3,1,2.67,370.48,1411,0,3441.99,0,0,0,0,0.0,0.82
L-202411-86445,Lost,HR Professionals Network,Educational Seminar Series,Association,Hybrid,Full Package,Other,Other,Referral,High,2024-06-08,2024-07-11,25,2024-11-01,2024-11-04,3,146,49,147,56,1,Half Ballroom,1,1,8,1.0,76045.33,3,63.4,166.29,154.48,23323.15,6687.48,16237.51,46248.14,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,11,4,61.7,38.3,1,143.51,128.14,271.65,219.8,128.14,2,10.7,47,49,37,0,1,2,1,4,1,0,1,Classroom,0,0,0.08,1344.01,0,0,1034.26,0,0,0,0,100.0,0.47
